Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G+A,G_minus_PK,PK,PKatt,CrdY,CrdR,xG_Expected,npxG_Expected,xAG_Expected,npxG+xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Per,xAG_Per,xG+xAG_Per,npxG_Per,npxG+xAG_Per,Url
2024,Athletic Club,La Liga,Julen Agirrezabala,ESP,GK,22,2000,4,2,238,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a2c1a8d3/Julen-Agirrezabala
2024,Athletic Club,La Liga,Yeray Álvarez,ESP,DF,28,1995,19,14,1152,12.8,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.4,13,55,2,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,https://fbref.com/en/players/3ecc11d8/Yeray-Alvarez
2024,Athletic Club,La Liga,Adu Ares,ESP,FW,21,2001,12,2,265,2.9,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,13,3,39,0,0,0,0,0,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/a461f098/Adu-Ares
2024,Athletic Club,La Liga,Yuri Berchiche,ESP,DF,33,1990,27,22,1930,21.4,3,1,4,3,0,0,5,0,0.9,0.7,1.6,2.4,36,132,77,0.14,0.05,0.19,0.14,0.19,0.04,0.08,0.12,0.03,0.11,https://fbref.com/en/players/b6e50615/Yuri-Berchiche
2024,Athletic Club,La Liga,Álex Berenguer,ESP,FW,28,1995,35,15,1592,17.7,7,3,10,6,1,1,4,0,5.2,4.4,3.7,8.1,61,30,143,0.4,0.17,0.57,0.34,0.51,0.29,0.21,0.5,0.25,0.46,https://fbref.com/en/players/dc1c2fce/Alex-Berenguer
2024,Athletic Club,La Liga,Iñigo Ruiz de Galarreta,ESP,MF,29,1993,29,25,2091,23.2,1,1,2,1,0,0,7,0,0.3,0.3,2.3,2.6,26,147,36,0.04,0.04,0.09,0.04,0.09,0.01,0.1,0.11,0.01,0.11,https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta
2024,Athletic Club,La Liga,Dani García,ESP,MF,33,1990,17,7,745,8.3,1,0,1,1,0,0,4,0,0.8,0.8,0.2,1,3,36,4,0.12,0,0.12,0.12,0.12,0.1,0.03,0.12,0.1,0.12,https://fbref.com/en/players/240d3a0b/Dani-Garcia
2024,Athletic Club,La Liga,Raúl García,ESP,"FW,MF",37,1986,20,1,420,4.7,1,0,1,1,0,0,3,0,0.9,0.9,0,0.9,4,19,15,0.21,0,0.21,0.21,0.21,0.2,0,0.2,0.2,0.2,https://fbref.com/en/players/b418dbd4/Raul-Garcia
2024,Athletic Club,La Liga,Unai Gómez,ESP,MF,20,2003,25,9,875,9.7,2,0,2,2,0,0,1,0,1.5,1.5,0.7,2.1,20,28,48,0.21,0,0.21,0.21,0.21,0.15,0.07,0.22,0.15,0.22,https://fbref.com/en/players/37db6cae/Unai-Gomez
2024,Athletic Club,La Liga,Gorka Guruzeta,ESP,FW,26,1996,32,30,2217,24.6,14,5,19,14,0,1,2,0,11.6,10.8,2.4,13.2,18,55,102,0.57,0.2,0.77,0.57,0.77,0.47,0.1,0.57,0.44,0.54,https://fbref.com/en/players/6b5ea2f4/Gorka-Guruzeta
2024,Athletic Club,La Liga,Ander Herrera,ESP,MF,33,1989,23,10,1030,11.4,0,3,3,0,0,0,4,0,0.7,0.7,1.2,1.9,11,94,17,0,0.26,0.26,0,0.26,0.06,0.1,0.17,0.06,0.17,https://fbref.com/en/players/436a9dd0/Ander-Herrera
2024,Athletic Club,La Liga,Imanol,ESP,DF,23,2000,9,5,525,5.8,0,0,0,0,0,0,2,0,0,0,0.2,0.2,13,21,15,0,0,0,0,0,0,0.03,0.04,0,0.04,https://fbref.com/en/players/9e095d72/Imanol
2024,Athletic Club,La Liga,Mikel Jauregizar,ESP,MF,19,2003,7,1,151,1.7,0,0,0,0,0,0,0,0,0,0,0.1,0.2,2,5,3,0,0,0,0,0,0.02,0.08,0.1,0.02,0.1,https://fbref.com/en/players/2f5c78ca/Mikel-Jauregizar
2024,Athletic Club,La Liga,Iñigo Lekue,ESP,DF,30,1993,27,22,2002,22.2,0,2,2,0,0,0,4,0,0.2,0.2,1.1,1.2,44,119,35,0,0.09,0.09,0,0.09,0.01,0.05,0.06,0.01,0.06,https://fbref.com/en/players/59b7d823/Inigo-Lekue
2024,Athletic Club,La Liga,Óscar de Marcos,ESP,DF,34,1989,28,26,2258,25.1,1,5,6,1,0,0,5,0,0.6,0.6,3.1,3.7,51,143,125,0.04,0.2,0.24,0.04,0.24,0.03,0.12,0.15,0.03,0.15,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos
2024,Athletic Club,La Liga,Iker Muniain,ESP,"MF,FW",30,1992,20,5,594,6.6,2,0,2,2,0,0,1,0,1.7,1.7,0.4,2.2,18,43,50,0.3,0,0.3,0.3,0.3,0.26,0.06,0.33,0.26,0.33,https://fbref.com/en/players/c05dfb74/Iker-Muniain
2024,Athletic Club,La Liga,Peru Nolaskoain,ESP,"DF,MF",24,1998,2,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/857cb4f3/Peru-Nolaskoain
2024,Athletic Club,La Liga,Aingeru Olabarrieta,ESP,FW,17,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12,0,0.12,0.12,0.12,https://fbref.com/en/players/b7e92b0e/Aingeru-Olabarrieta
2024,Athletic Club,La Liga,Aitor Paredes,ESP,DF,23,2000,34,31,2704,30,1,0,1,1,0,0,9,1,1.2,1.2,0.2,1.4,6,107,1,0.03,0,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/b906757a/Aitor-Paredes
2024,Athletic Club,La Liga,Beñat Prados,ESP,"MF,DF",22,2001,26,16,1449,16.1,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1,23,87,30,0,0,0,0,0,0.03,0.03,0.06,0.03,0.06,https://fbref.com/en/players/1f60244a/Benat-Prados
2024,Athletic Club,La Liga,Oihan Sancet,ESP,MF,23,2000,30,25,1975,21.9,4,5,9,4,0,1,5,2,6.3,5.5,4.7,10.2,76,121,157,0.18,0.23,0.41,0.18,0.41,0.29,0.21,0.5,0.25,0.47,https://fbref.com/en/players/bdb624a3/Oihan-Sancet
2024,Athletic Club,La Liga,Unai Simón,ESP,GK,26,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5dcf3e90/Unai-Simon
2024,Athletic Club,La Liga,Mikel Vesga,ESP,MF,30,1993,27,18,1534,17,3,1,4,1,2,2,2,0,2.7,1.1,1.2,2.3,10,88,29,0.18,0.06,0.23,0.06,0.12,0.16,0.07,0.23,0.07,0.14,https://fbref.com/en/players/b0fce72c/Mikel-Vesga
2024,Athletic Club,La Liga,Asier Villalibre,ESP,FW,25,1997,18,4,513,5.7,2,1,3,2,0,0,0,0,1.7,1.7,1,2.7,6,10,29,0.35,0.18,0.53,0.35,0.53,0.3,0.17,0.47,0.3,0.47,https://fbref.com/en/players/57be54ec/Asier-Villalibre
2024,Athletic Club,La Liga,Daniel Vivian,ESP,DF,24,1999,33,31,2878,32,0,0,0,0,0,0,6,0,0.6,0.6,0.7,1.3,23,123,4,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/ab7bf91d/Daniel-Vivian
2024,Athletic Club,La Liga,Iñaki Williams,GHA,FW,29,1994,34,32,2844,31.6,12,3,15,12,0,0,4,0,9.4,9.4,6.3,15.8,114,78,333,0.38,0.09,0.47,0.38,0.47,0.3,0.2,0.5,0.3,0.5,https://fbref.com/en/players/6a99e0b1/Inaki-Williams
2024,Athletic Club,La Liga,Nico Williams,ESP,FW,21,2002,31,29,2263,25.1,5,11,16,5,0,0,6,1,6,6,5.7,11.7,143,66,302,0.2,0.44,0.64,0.2,0.64,0.24,0.22,0.46,0.24,0.46,https://fbref.com/en/players/afdc14d7/Nico-Williams
2024,Atlético Madrid,La Liga,César Azpilicueta,ESP,DF,33,1989,25,14,1423,15.8,0,2,2,0,0,0,4,0,0.6,0.6,2.4,3,39,77,39,0,0.13,0.13,0,0.13,0.04,0.15,0.19,0.04,0.19,https://fbref.com/en/players/53cad200/Cesar-Azpilicueta
2024,Atlético Madrid,La Liga,Pablo Barrios,ESP,MF,20,2003,24,17,1555,17.3,0,1,1,0,0,0,5,0,0.9,0.9,1.9,2.8,37,98,56,0,0.06,0.06,0,0.06,0.05,0.11,0.16,0.05,0.16,https://fbref.com/en/players/45736cec/Pablo-Barrios
2024,Atlético Madrid,La Liga,Yannick Carrasco,BEL,DF,29,1993,3,3,221,2.5,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,9,6,17,0,0.41,0.41,0,0.41,0.03,0.1,0.12,0.03,0.12,https://fbref.com/en/players/de39485a/Yannick-Carrasco
2024,Atlético Madrid,La Liga,Ángel Correa,ARG,"FW,MF",28,1995,32,14,1528,17,9,2,11,8,1,1,3,0,7.9,7.1,3.6,10.8,40,61,128,0.53,0.12,0.65,0.47,0.59,0.47,0.21,0.68,0.42,0.63,https://fbref.com/en/players/01eb744d/Angel-Correa
2024,Atlético Madrid,La Liga,Rodrigo De Paul,ARG,MF,29,1994,34,25,2075,23.1,3,5,8,3,0,0,7,0,1.8,1.8,5,6.8,73,202,55,0.13,0.22,0.35,0.13,0.35,0.08,0.22,0.3,0.08,0.3,https://fbref.com/en/players/162efffd/Rodrigo-De-Paul
2024,Atlético Madrid,La Liga,Javi Galán,ESP,DF,28,1994,5,0,88,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,3,4,13,0,0,0,0,0,0,0.06,0.06,0,0.06,https://fbref.com/en/players/a4b00319/Javi-Galan
2024,Atlético Madrid,La Liga,Antoine Griezmann,FRA,"FW,MF",32,1991,33,31,2644,29.4,16,6,22,12,4,4,5,0,12.3,9.3,5.6,14.9,43,118,196,0.54,0.2,0.75,0.41,0.61,0.42,0.19,0.61,0.32,0.51,https://fbref.com/en/players/df69b544/Antoine-Griezmann
2024,Atlético Madrid,La Liga,Mario Hermoso,ESP,DF,28,1995,31,29,2557,28.4,0,1,1,0,0,0,9,0,1.4,1.4,0.8,2.2,39,177,61,0,0.04,0.04,0,0.04,0.05,0.03,0.08,0.05,0.08,https://fbref.com/en/players/555f3a0b/Mario-Hermoso
2024,Atlético Madrid,La Liga,Salim El Jebari,MAR,MF,19,2004,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d068118b/Salim-El-Jebari
2024,Atlético Madrid,La Liga,Koke,ESP,MF,31,1992,35,32,2493,27.7,0,4,4,0,0,0,5,0,0.4,0.4,3.6,4.1,26,212,26,0,0.14,0.14,0,0.14,0.02,0.13,0.15,0.02,0.15,https://fbref.com/en/players/55126f3b/Koke
2024,Atlético Madrid,La Liga,Thomas Lemar,FRA,MF,27,1995,3,3,164,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,5,13,9,0,0,0,0,0,0.09,0.01,0.1,0.09,0.1,https://fbref.com/en/players/4dbd0916/Thomas-Lemar
2024,Atlético Madrid,La Liga,Samuel Lino,BRA,"DF,MF",23,1999,34,25,2080,23.1,4,5,9,4,0,0,1,0,5.6,5.6,4.7,10.3,131,84,215,0.17,0.22,0.39,0.17,0.39,0.24,0.21,0.45,0.24,0.45,https://fbref.com/en/players/2a295d33/Samuel-Lino
2024,Atlético Madrid,La Liga,Marcos Llorente,ESP,"MF,DF",28,1995,37,29,2565,28.5,6,4,10,6,0,0,5,0,4.1,4.1,5.6,9.7,71,106,179,0.21,0.14,0.35,0.21,0.35,0.14,0.2,0.34,0.14,0.34,https://fbref.com/en/players/02c15616/Marcos-Llorente
2024,Atlético Madrid,La Liga,Reinildo Mandava,MOZ,DF,29,1994,16,7,731,8.1,2,1,3,2,0,0,2,0,0.9,0.9,0.6,1.5,10,36,17,0.25,0.12,0.37,0.25,0.37,0.1,0.08,0.18,0.1,0.18,https://fbref.com/en/players/c20bdcd7/Reinildo-Mandava
2024,Atlético Madrid,La Liga,José María Giménez,URU,DF,28,1995,22,14,1326,14.7,0,0,0,0,0,0,5,0,0.4,0.4,0.1,0.5,2,26,1,0,0,0,0,0,0.03,0,0.03,0.03,0.03,https://fbref.com/en/players/f0da930c/Jose-Maria-Gimenez
2024,Atlético Madrid,La Liga,Memphis,NED,FW,29,1994,23,9,893,9.9,5,1,6,5,0,0,2,0,5.8,5.8,1.8,7.6,16,27,82,0.5,0.1,0.6,0.5,0.6,0.58,0.18,0.76,0.58,0.76,https://fbref.com/en/players/8f696594/Memphis
2024,Atlético Madrid,La Liga,Nahuel Molina,ARG,DF,25,1998,30,19,1852,20.6,2,3,5,2,0,0,4,1,1.3,1.3,2.9,4.2,47,68,170,0.1,0.15,0.24,0.1,0.24,0.06,0.14,0.2,0.06,0.2,https://fbref.com/en/players/23610943/Nahuel-Molina
2024,Atlético Madrid,La Liga,Álvaro Morata,ESP,FW,30,1992,32,21,1904,21.2,15,3,18,15,0,1,4,1,13.8,12.9,1.7,14.6,22,20,88,0.71,0.14,0.85,0.71,0.85,0.65,0.08,0.73,0.61,0.69,https://fbref.com/en/players/129af0db/Alvaro-Morata
2024,Atlético Madrid,La Liga,Saúl Ñíguez,ESP,MF,28,1994,34,14,1374,15.3,1,4,5,1,0,0,10,1,1.5,1.5,3.2,4.6,21,34,43,0.07,0.26,0.33,0.07,0.33,0.1,0.21,0.3,0.1,0.3,https://fbref.com/en/players/c14bc029/Saul-Niguez
2024,Atlético Madrid,La Liga,Jan Oblak,SVN,GK,30,1993,38,38,3420,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ee8508c0/Jan-Oblak
2024,Atlético Madrid,La Liga,Gabriel Paulista,BRA,DF,32,1990,5,5,405,4.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,1,7,0,0,0,0,0,0,0.04,0.02,0.06,0.04,0.06,https://fbref.com/en/players/b7ca5c51/Gabriel-Paulista
2024,Atlético Madrid,La Liga,Abdellah Raihani,MAR,FW,19,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/16ec501b/Abdellah-Raihani
2024,Atlético Madrid,La Liga,Rodrigo Riquelme,ESP,"DF,MF",23,2000,34,17,1528,17,3,5,8,3,0,0,1,0,2.7,2.7,3.1,5.9,87,53,166,0.18,0.29,0.47,0.18,0.47,0.16,0.18,0.35,0.16,0.35,https://fbref.com/en/players/65154df0/Rodrigo-Riquelme
2024,Atlético Madrid,La Liga,Stefan Savić,MNE,DF,32,1991,23,19,1630,18.1,0,0,0,0,0,0,7,1,0.3,0.3,0.1,0.5,14,66,2,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,https://fbref.com/en/players/f6ac68c1/Stefan-Savic
2024,Atlético Madrid,La Liga,Çağlar Söyüncü,TUR,DF,27,1996,6,1,114,1.3,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/21166ff4/Caglar-Soyuncu
2024,Atlético Madrid,La Liga,Arthur Vermeeren,BEL,MF,18,2005,5,2,162,1.8,0,0,0,0,0,0,2,0,0,0,0.1,0.1,2,7,7,0,0,0,0,0,0,0.04,0.04,0,0.04,https://fbref.com/en/players/722494dc/Arthur-Vermeeren
2024,Atlético Madrid,La Liga,Axel Witsel,BEL,DF,34,1989,35,30,2783,30.9,2,0,2,2,0,0,5,0,1,1,0.3,1.3,17,89,8,0.06,0,0.06,0.06,0.06,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel
2024,Barcelona,La Liga,Marcos Alonso,ESP,DF,32,1990,5,3,252,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,11,14,33,0,0,0,0,0,0.03,0.18,0.21,0.03,0.21,https://fbref.com/en/players/f4290206/Marcos-Alonso
2024,Barcelona,La Liga,Ronald Araújo,URU,DF,24,1999,25,21,1997,22.2,1,2,3,1,0,0,6,0,2.1,2.1,1.4,3.5,24,101,11,0.05,0.09,0.14,0.05,0.14,0.09,0.07,0.16,0.09,0.16,https://fbref.com/en/players/2bef2bca/Ronald-Araujo
2024,Barcelona,La Liga,Alejandro Balde,ESP,DF,19,2003,18,15,1378,15.3,0,1,1,0,0,0,1,0,0.1,0.1,1.2,1.4,73,41,141,0,0.07,0.07,0,0.07,0.01,0.08,0.09,0.01,0.09,https://fbref.com/en/players/5ccc9672/Alejandro-Balde
2024,Barcelona,La Liga,João Cancelo,POR,DF,29,1994,32,29,2503,27.8,2,4,6,2,0,0,7,0,1.6,1.6,6.1,7.7,106,141,193,0.07,0.14,0.22,0.07,0.22,0.06,0.22,0.28,0.06,0.28,https://fbref.com/en/players/bd6351cd/Joao-Cancelo
2024,Barcelona,La Liga,Marc Casado,ESP,MF,19,2003,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2ef08833/Marc-Casado
2024,Barcelona,La Liga,Andreas Christensen,DEN,"DF,MF",27,1996,30,27,1979,22,2,2,4,2,0,0,4,0,1,1,1.1,2.2,24,117,6,0.09,0.09,0.18,0.09,0.18,0.05,0.05,0.1,0.05,0.1,https://fbref.com/en/players/1cb49278/Andreas-Christensen
2024,Barcelona,La Liga,Pau Cubarsí,ESP,DF,16,2007,19,18,1558,17.3,0,0,0,0,0,0,4,0,0.1,0.1,0.4,0.5,8,75,2,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/cc7888f3/Pau-Cubarsi
2024,Barcelona,La Liga,Abde Ezzalzouli,MAR,"FW,MF",21,2001,2,0,68,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,7,1,12,0,0,0,0,0,0.28,0.09,0.37,0.28,0.37,https://fbref.com/en/players/bed68338/Abde-Ezzalzouli
2024,Barcelona,La Liga,Ansu Fati,ESP,"MF,FW",20,2002,3,0,50,0.6,0,0,0,0,0,0,0,0,0.7,0.7,0,0.7,6,4,5,0,0,0,0,0,1.34,0,1.34,1.34,1.34,https://fbref.com/en/players/0ba976e4/Ansu-Fati
2024,Barcelona,La Liga,João Félix,POR,FW,23,1999,30,18,1540,17.1,7,3,10,7,0,0,3,0,8.7,8.7,3.1,11.9,69,68,169,0.41,0.18,0.58,0.41,0.58,0.51,0.18,0.69,0.51,0.69,https://fbref.com/en/players/8aafd64f/Joao-Felix
2024,Barcelona,La Liga,Héctor Fort,ESP,DF,16,2006,7,4,318,3.5,0,2,2,0,0,0,0,0,0,0,0.8,0.8,3,7,38,0,0.57,0.57,0,0.57,0,0.23,0.23,0,0.23,https://fbref.com/en/players/2e31f3a6/Hector-Fort
2024,Barcelona,La Liga,Eric García,ESP,DF,22,2001,2,0,57,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0.07,0,0.07,0.07,0.07,https://fbref.com/en/players/2bed3eab/Eric-Garcia
2024,Barcelona,La Liga,Gavi,ESP,"MF,FW",18,2004,12,10,944,10.5,1,1,2,1,0,0,5,0,0.9,0.9,1.1,2,26,39,38,0.1,0.1,0.19,0.1,0.19,0.09,0.1,0.19,0.09,0.19,https://fbref.com/en/players/19cae58d/Gavi
2024,Barcelona,La Liga,Marc Guiu,ESP,"FW,MF",17,2006,3,1,74,0.8,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1,1,1,8,1.22,0,1.22,1.22,1.22,0.92,0.32,1.24,0.92,1.24,https://fbref.com/en/players/d3d774cc/Marc-Guiu
2024,Barcelona,La Liga,İlkay Gündoğan,GER,MF,32,1990,36,33,2994,33.3,5,9,14,4,1,2,5,0,7.3,5.7,10.3,16,71,224,116,0.15,0.27,0.42,0.12,0.39,0.22,0.31,0.53,0.17,0.48,https://fbref.com/en/players/819b3158/Ilkay-Gundogan
2024,Barcelona,La Liga,Frenkie de Jong,NED,MF,26,1997,20,20,1634,18.2,2,0,2,2,0,0,7,0,0.7,0.7,2.2,2.9,69,168,38,0.11,0,0.11,0.11,0.11,0.04,0.12,0.16,0.04,0.16,https://fbref.com/en/players/1bacc518/Frenkie-de-Jong
2024,Barcelona,La Liga,Jules Koundé,FRA,DF,24,1998,35,32,2899,32.2,1,2,3,1,0,0,4,0,2,2,2.2,4.2,67,245,64,0.03,0.06,0.09,0.03,0.09,0.06,0.07,0.13,0.06,0.13,https://fbref.com/en/players/4d1666ff/Jules-Kounde
2024,Barcelona,La Liga,Robert Lewandowski,POL,FW,34,1988,35,32,2750,30.6,19,8,27,15,4,4,5,0,18.1,15,4.9,19.9,43,64,168,0.62,0.26,0.88,0.49,0.75,0.59,0.16,0.75,0.49,0.65,https://fbref.com/en/players/8d78e732/Robert-Lewandowski
2024,Barcelona,La Liga,Fermin López,ESP,"MF,FW",20,2003,31,14,1446,16.1,8,0,8,8,0,0,2,0,7.5,7.5,1.1,8.6,42,76,93,0.5,0,0.5,0.5,0.5,0.47,0.07,0.54,0.47,0.54,https://fbref.com/en/players/c1fe5f0b/Fermin-Lopez
2024,Barcelona,La Liga,Iñigo Martínez,ESP,DF,32,1991,20,13,1296,14.4,0,0,0,0,0,0,5,0,0.4,0.4,0,0.4,33,97,5,0,0,0,0,0,0.03,0,0.03,0.03,0.03,https://fbref.com/en/players/3fc45c73/Inigo-Martinez
2024,Barcelona,La Liga,Pedri,ESP,"MF,FW",20,2002,24,16,1476,16.4,4,2,6,4,0,0,3,0,3.1,3.1,4.2,7.3,41,136,81,0.24,0.12,0.37,0.24,0.37,0.19,0.25,0.44,0.19,0.44,https://fbref.com/en/players/0d9b2d31/Pedri
2024,Barcelona,La Liga,Iñaki Peña,ESP,GK,24,1999,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/cc1c5035/Inaki-Pena
2024,Barcelona,La Liga,Raphinha,BRA,"FW,MF",26,1996,28,17,1368,15.2,6,9,15,5,1,1,4,1,7.4,6.6,5.7,12.3,49,57,164,0.39,0.59,0.99,0.33,0.92,0.48,0.37,0.86,0.43,0.81,https://fbref.com/en/players/3423f250/Raphinha
2024,Barcelona,La Liga,Sergi Roberto,ESP,"MF,DF",31,1992,14,10,860,9.6,3,2,5,3,0,0,4,0,1.7,1.7,0.8,2.4,13,50,33,0.31,0.21,0.52,0.31,0.52,0.18,0.08,0.26,0.18,0.26,https://fbref.com/en/players/335fa267/Sergi-Roberto
2024,Barcelona,La Liga,Oriol Romeu,ESP,MF,31,1991,28,11,936,10.4,0,1,1,0,0,0,4,0,0.7,0.7,1.3,2,12,66,4,0,0.1,0.1,0,0.1,0.07,0.12,0.19,0.07,0.19,https://fbref.com/en/players/4b511457/Oriol-Romeu
2024,Barcelona,La Liga,Vitor Roque,BRA,FW,18,2005,14,2,328,3.6,2,0,2,2,0,0,4,1,2.5,2.5,0,2.6,12,2,26,0.55,0,0.55,0.55,0.55,0.7,0.01,0.71,0.7,0.71,https://fbref.com/en/players/cb00f1e6/Vitor-Roque
2024,Barcelona,La Liga,Marc-André ter Stegen,GER,GK,31,1992,28,28,2520,28,0,0,0,0,0,0,3,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen
2024,Barcelona,La Liga,Ferrán Torres,ESP,FW,23,2000,29,12,1211,13.5,7,2,9,7,0,0,2,0,5.5,5.5,2.7,8.2,30,44,113,0.52,0.15,0.67,0.52,0.67,0.41,0.2,0.61,0.41,0.61,https://fbref.com/en/players/9e1035f8/Ferran-Torres
2024,Barcelona,La Liga,Lamine Yamal,ESP,FW,16,2007,37,22,2201,24.5,5,5,10,5,0,0,3,0,5.2,5.2,6.2,11.4,123,80,350,0.2,0.2,0.41,0.2,0.41,0.21,0.25,0.47,0.21,0.47,https://fbref.com/en/players/82ec26c1/Lamine-Yamal
2024,Betis,La Liga,Abner,BRA,DF,23,2000,23,15,1400,15.6,0,1,1,0,0,0,3,0,0.1,0.1,1,1.1,14,33,58,0,0.06,0.06,0,0.06,0.01,0.06,0.07,0.01,0.07,https://fbref.com/en/players/7f9c5d2d/Abner
2024,Betis,La Liga,Paul Akouokou,CIV,MF,25,1997,2,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/31f5b89b/Paul-Akouokou
2024,Betis,La Liga,Sergi Altimira,ESP,MF,21,2001,14,6,568,6.3,1,0,1,1,0,0,1,0,0.2,0.2,0.3,0.5,10,31,8,0.16,0,0.16,0.16,0.16,0.03,0.04,0.07,0.03,0.07,https://fbref.com/en/players/94acdd4e/Sergi-Altimira
2024,Betis,La Liga,Ezequiel Ávila,ARG,FW,29,1994,6,4,298,3.3,1,0,1,1,0,0,4,1,0.7,0.7,0.1,0.8,7,6,31,0.3,0,0.3,0.3,0.3,0.22,0.02,0.24,0.22,0.24,https://fbref.com/en/players/253a06b9/Ezequiel-Avila
2024,Betis,La Liga,Cédric Bakambu,COD,FW,32,1991,4,2,194,2.2,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,5,4,12,0,0,0,0,0,0.2,0.13,0.33,0.2,0.33,https://fbref.com/en/players/0af4dcf0/Cedric-Bakambu
2024,Betis,La Liga,Marc Bartra,ESP,DF,32,1991,3,3,225,2.5,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,2,5,0,0,0,0,0,0,0.08,0,0.08,0.08,0.08,https://fbref.com/en/players/b742cc0d/Marc-Bartra
2024,Betis,La Liga,Héctor Bellerín,ESP,DF,28,1995,23,20,1711,19,0,1,1,0,0,0,0,1,0.2,0.2,1.6,1.7,32,81,80,0,0.05,0.05,0,0.05,0.01,0.08,0.09,0.01,0.09,https://fbref.com/en/players/f874dd44/Hector-Bellerin
2024,Betis,La Liga,Claudio Bravo,CHI,GK,40,1983,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0.01,0,0.01,https://fbref.com/en/players/10072610/Claudio-Bravo
2024,Betis,La Liga,Pablo Busto,ESP,DF,17,2005,2,0,44,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1,1,1,0,0,0,0,0,0.03,0.41,0.44,0.03,0.44,https://fbref.com/en/players/da82ccb1/Pablo-Busto
2024,Betis,La Liga,Johnny Cardoso,USA,MF,21,2001,17,15,1328,14.8,1,2,3,1,0,0,3,0,1.1,1.1,0.5,1.6,10,45,11,0.07,0.14,0.2,0.07,0.2,0.07,0.03,0.11,0.07,0.11,https://fbref.com/en/players/7426f085/Johnny-Cardoso
2024,Betis,La Liga,William Carvalho,POR,MF,31,1992,22,4,680,7.6,1,3,4,1,0,0,2,0,0.4,0.4,0.7,1.1,12,58,12,0.13,0.4,0.53,0.13,0.53,0.05,0.09,0.14,0.05,0.14,https://fbref.com/en/players/dee86451/William-Carvalho
