Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Succ_percent_Take,Tkld_Take,Tkld_percent_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving,Url
2024,Athletic Club,La Liga,Iñaki Williams,GHA,FW,29,1994,31.6,1435,47,134,463,859,175,1435,120,49,40.8,60,50,907,5587,2913,114,66,51,86,48,1063,333,https://fbref.com/en/players/6a99e0b1/Inaki-Williams
2024,Athletic Club,La Liga,Nico Williams,ESP,FW,21,2002,25.1,1203,14,112,372,746,148,1203,193,86,44.6,92,47.7,800,6467,3736,143,77,62,76,51,849,302,https://fbref.com/en/players/afdc14d7/Nico-Williams
2024,Atlético Madrid,La Liga,César Azpilicueta,ESP,DF,33,1989,15.8,1168,83,381,613,179,12,1168,6,1,16.7,3,50,624,3341,2153,39,22,3,10,6,752,39,https://fbref.com/en/players/53cad200/Cesar-Azpilicueta
2024,Atlético Madrid,La Liga,Pablo Barrios,ESP,MF,20,2003,17.3,1085,39,239,622,238,15,1085,47,35,74.5,9,19.1,660,3667,1661,37,39,3,40,23,776,56,https://fbref.com/en/players/45736cec/Pablo-Barrios
2024,Atlético Madrid,La Liga,Yannick Carrasco,BEL,DF,29,1993,2.5,113,5,29,38,49,6,113,6,5,83.3,1,16.7,66,450,246,9,5,2,5,3,63,17,https://fbref.com/en/players/de39485a/Yannick-Carrasco
2024,Atlético Madrid,La Liga,Ángel Correa,ARG,"FW,MF",28,1995,17,719,7,53,268,405,129,718,56,28,50,27,48.2,473,2206,1026,40,16,26,52,33,531,128,https://fbref.com/en/players/01eb744d/Angel-Correa
2024,Atlético Madrid,La Liga,Rodrigo De Paul,ARG,MF,29,1994,23.1,1768,27,274,1054,460,40,1768,55,28,50.9,20,36.4,1188,7372,3718,73,60,11,33,13,1395,55,https://fbref.com/en/players/162efffd/Rodrigo-De-Paul
2024,Atlético Madrid,La Liga,Javi Galán,ESP,DF,28,1994,1,78,0,17,19,43,3,78,4,2,50,0,0,52,289,146,3,1,0,5,3,48,13,https://fbref.com/en/players/a4b00319/Javi-Galan
2024,Atlético Madrid,La Liga,Antoine Griezmann,FRA,"FW,MF",32,1991,29.4,1654,35,215,769,681,113,1650,38,22,57.9,15,39.5,839,3612,1843,43,36,7,40,26,1194,196,https://fbref.com/en/players/df69b544/Antoine-Griezmann
2024,Atlético Madrid,La Liga,Mario Hermoso,ESP,DF,28,1995,28.4,2196,152,811,1154,251,24,2196,20,11,55,6,30,1248,5330,3028,39,32,1,21,11,1484,61,https://fbref.com/en/players/555f3a0b/Mario-Hermoso
2024,Atlético Madrid,La Liga,Salim El Jebari,MAR,MF,19,2004,0.1,9,1,1,4,4,0,9,0,0,NA,0,NA,5,47,24,1,1,0,1,1,6,1,https://fbref.com/en/players/d068118b/Salim-El-Jebari
2024,Atlético Madrid,La Liga,Koke,ESP,MF,31,1992,27.7,2482,82,594,1570,334,12,2482,11,5,45.5,6,54.5,1474,6016,2872,26,32,1,21,20,1899,26,https://fbref.com/en/players/55126f3b/Koke
2024,Atlético Madrid,La Liga,Thomas Lemar,FRA,MF,27,1995,1.8,99,0,8,58,34,4,99,2,1,50,1,50,78,447,217,5,4,0,3,2,83,9,https://fbref.com/en/players/4dbd0916/Thomas-Lemar
2024,Atlético Madrid,La Liga,Samuel Lino,BRA,"DF,MF",23,1999,23.1,1317,43,282,509,557,107,1317,75,40,53.3,28,37.3,872,6156,3739,131,81,44,42,35,958,215,https://fbref.com/en/players/2a295d33/Samuel-Lino
2024,Atlético Madrid,La Liga,Marcos Llorente,ESP,"MF,DF",28,1995,28.5,1465,44,322,615,537,82,1465,27,11,40.7,11,40.7,839,4122,2119,71,40,20,28,18,1033,179,https://fbref.com/en/players/02c15616/Marcos-Llorente
2024,Atlético Madrid,La Liga,Reinildo Mandava,MOZ,DF,29,1994,8.1,512,35,199,228,88,9,512,17,8,47.1,7,41.2,229,1056,563,10,15,1,12,1,269,17,https://fbref.com/en/players/c20bdcd7/Reinildo-Mandava
2024,Atlético Madrid,La Liga,José María Giménez,URU,DF,28,1995,14.7,826,157,487,328,16,8,826,3,2,66.7,1,33.3,419,1871,901,2,0,0,2,0,511,1,https://fbref.com/en/players/f0da930c/Jose-Maria-Gimenez
2024,Atlético Madrid,La Liga,Memphis,NED,FW,29,1994,9.9,407,1,28,180,206,64,407,37,18,48.6,16,43.2,243,1126,498,16,11,7,42,22,324,82,https://fbref.com/en/players/8f696594/Memphis
2024,Atlético Madrid,La Liga,Nahuel Molina,ARG,DF,25,1998,20.6,1482,46,373,628,490,44,1482,29,16,55.2,13,44.8,817,3231,1779,47,43,8,35,13,953,170,https://fbref.com/en/players/23610943/Nahuel-Molina
2024,Atlético Madrid,La Liga,Álvaro Morata,ESP,FW,30,1992,21.2,616,28,87,246,287,123,615,36,17,47.2,16,44.4,344,1587,693,22,13,17,40,31,432,88,https://fbref.com/en/players/129af0db/Alvaro-Morata
2024,Atlético Madrid,La Liga,Saúl Ñíguez,ESP,MF,28,1994,15.3,940,67,255,480,210,36,940,15,8,53.3,5,33.3,429,2054,908,21,17,1,27,14,596,43,https://fbref.com/en/players/c14bc029/Saul-Niguez
2024,Atlético Madrid,La Liga,Jan Oblak,SVN,GK,30,1993,38,1094,1014,1094,0,0,0,1094,1,1,100,0,0,557,2965,1789,0,0,0,1,1,425,0,https://fbref.com/en/players/ee8508c0/Jan-Oblak
2024,Atlético Madrid,La Liga,Gabriel Paulista,BRA,DF,32,1990,4.5,319,47,201,116,3,3,319,0,0,NA,0,NA,187,1033,500,1,0,0,0,1,212,0,https://fbref.com/en/players/b7ca5c51/Gabriel-Paulista
2024,Atlético Madrid,La Liga,Abdellah Raihani,MAR,FW,19,2004,0.1,1,0,0,0,1,1,1,0,0,NA,0,NA,1,0,0,0,0,0,1,0,1,1,https://fbref.com/en/players/16ec501b/Abdellah-Raihani
2024,Atlético Madrid,La Liga,Rodrigo Riquelme,ESP,"DF,MF",23,2000,17,918,20,172,302,457,85,918,64,24,37.5,38,59.4,586,3981,2241,87,54,28,47,16,619,166,https://fbref.com/en/players/65154df0/Rodrigo-Riquelme
2024,Atlético Madrid,La Liga,Stefan Savić,MNE,DF,32,1991,18.1,1162,140,595,533,38,10,1162,8,8,100,0,0,675,3586,2334,14,6,0,5,0,760,2,https://fbref.com/en/players/f6ac68c1/Stefan-Savic
2024,Atlético Madrid,La Liga,Çağlar Söyüncü,TUR,DF,27,1996,1.3,97,5,47,48,3,1,97,1,1,100,0,0,65,337,150,2,2,1,0,2,65,0,https://fbref.com/en/players/21166ff4/Caglar-Soyuncu
2024,Atlético Madrid,La Liga,Arthur Vermeeren,BEL,MF,18,2005,1.8,115,7,25,73,20,1,115,1,0,0,1,100,68,332,128,2,0,0,6,2,75,7,https://fbref.com/en/players/722494dc/Arthur-Vermeeren
2024,Atlético Madrid,La Liga,Axel Witsel,BEL,DF,34,1989,30.9,2107,283,1091,950,71,22,2107,8,5,62.5,3,37.5,1364,6335,3215,17,16,0,14,6,1467,8,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel
2024,Barcelona,La Liga,Marcos Alonso,ESP,DF,32,1990,2.8,246,7,59,100,89,7,246,6,3,50,2,33.3,141,766,388,11,10,2,2,3,157,33,https://fbref.com/en/players/f4290206/Marcos-Alonso
2024,Barcelona,La Liga,Ronald Araújo,URU,DF,24,1999,22.2,1811,157,732,1000,92,34,1811,11,8,72.7,2,18.2,1177,6282,3750,24,14,2,14,4,1350,11,https://fbref.com/en/players/2bef2bca/Ronald-Araujo
2024,Barcelona,La Liga,Alejandro Balde,ESP,DF,19,2003,15.3,979,35,215,394,384,40,979,53,20,37.7,20,37.7,567,3770,2213,73,36,20,32,16,664,141,https://fbref.com/en/players/5ccc9672/Alejandro-Balde
2024,Barcelona,La Liga,João Cancelo,POR,DF,29,1994,27.8,2206,84,452,1110,670,71,2206,111,61,55,38,34.2,1250,7317,3916,106,58,39,55,25,1469,193,https://fbref.com/en/players/bd6351cd/Joao-Cancelo
2024,Barcelona,La Liga,Marc Casado,ESP,MF,19,2003,0.2,11,2,4,6,1,0,11,0,0,NA,0,NA,5,29,14,1,0,0,0,0,7,0,https://fbref.com/en/players/2ef08833/Marc-Casado
2024,Barcelona,La Liga,Andreas Christensen,DEN,"DF,MF",27,1996,22,1723,111,549,1077,104,18,1723,6,3,50,3,50,1101,5001,2934,24,18,1,6,9,1324,6,https://fbref.com/en/players/1cb49278/Andreas-Christensen
2024,Barcelona,La Liga,Pau Cubarsí,ESP,DF,16,2007,17.3,1629,157,758,826,46,5,1629,4,3,75,1,25,1076,5220,2658,8,7,0,4,3,1263,2,https://fbref.com/en/players/cc7888f3/Pau-Cubarsi
2024,Barcelona,La Liga,Abde Ezzalzouli,MAR,"FW,MF",21,2001,0.8,54,0,2,13,39,7,54,4,2,50,2,50,41,302,143,7,3,4,4,2,43,12,https://fbref.com/en/players/bed68338/Abde-Ezzalzouli
2024,Barcelona,La Liga,Ansu Fati,ESP,"MF,FW",20,2002,0.6,42,0,1,16,25,5,42,3,1,33.3,1,33.3,32,266,157,6,4,2,1,1,35,5,https://fbref.com/en/players/0ba976e4/Ansu-Fati
2024,Barcelona,La Liga,João Félix,POR,FW,23,1999,17.1,929,15,91,351,495,104,929,89,29,32.6,51,57.3,613,3648,1930,69,53,31,43,32,766,169,https://fbref.com/en/players/8aafd64f/Joao-Felix
2024,Barcelona,La Liga,Héctor Fort,ESP,DF,16,2006,3.5,250,10,72,118,60,3,250,7,3,42.9,4,57.1,144,572,197,3,3,0,1,2,174,38,https://fbref.com/en/players/2e31f3a6/Hector-Fort
2024,Barcelona,La Liga,Eric García,ESP,DF,22,2001,0.6,53,2,18,33,2,1,53,0,0,NA,0,NA,34,171,114,0,0,0,0,0,37,0,https://fbref.com/en/players/2bed3eab/Eric-Garcia
2024,Barcelona,La Liga,Gavi,ESP,"MF,FW",18,2004,10.5,678,27,108,394,181,18,678,22,12,54.5,8,36.4,424,2231,1170,26,24,3,19,11,479,38,https://fbref.com/en/players/19cae58d/Gavi
2024,Barcelona,La Liga,Marc Guiu,ESP,"FW,MF",17,2006,0.8,20,0,0,10,10,4,20,0,0,NA,0,NA,13,47,13,1,1,1,3,2,16,8,https://fbref.com/en/players/d3d774cc/Marc-Guiu
2024,Barcelona,La Liga,İlkay Gündoğan,GER,MF,32,1990,33.3,2733,42,376,1538,841,77,2731,61,34,55.7,19,31.1,1608,8881,4365,71,88,9,38,28,2109,116,https://fbref.com/en/players/819b3158/Ilkay-Gundogan
2024,Barcelona,La Liga,Frenkie de Jong,NED,MF,26,1997,18.2,1840,69,359,1139,355,18,1840,24,13,54.2,8,33.3,1207,7284,4346,69,52,3,14,17,1467,38,https://fbref.com/en/players/1bacc518/Frenkie-de-Jong
2024,Barcelona,La Liga,Jules Koundé,FRA,DF,24,1998,32.2,3041,157,903,1701,462,44,3041,38,16,42.1,17,44.7,1910,9350,5961,67,67,2,25,12,2187,64,https://fbref.com/en/players/4d1666ff/Jules-Kounde
2024,Barcelona,La Liga,Robert Lewandowski,POL,FW,34,1988,30.6,900,24,47,361,502,165,896,54,23,42.6,30,55.6,529,2549,1019,43,28,20,86,28,736,168,https://fbref.com/en/players/8d78e732/Robert-Lewandowski
2024,Barcelona,La Liga,Fermin López,ESP,"MF,FW",20,2003,16.1,841,11,95,418,335,69,841,38,22,57.9,12,31.6,486,2639,1446,42,28,10,51,25,618,93,https://fbref.com/en/players/c1fe5f0b/Fermin-Lopez
2024,Barcelona,La Liga,Iñigo Martínez,ESP,DF,32,1991,14.4,1241,91,456,729,63,13,1241,1,0,0,1,100,833,4930,3438,33,22,1,3,0,935,5,https://fbref.com/en/players/3fc45c73/Inigo-Martinez
2024,Barcelona,La Liga,Pedri,ESP,"MF,FW",20,2002,16.4,1359,22,171,773,427,36,1359,38,16,42.1,20,52.6,823,4535,2333,41,42,7,31,15,1080,81,https://fbref.com/en/players/0d9b2d31/Pedri
2024,Barcelona,La Liga,Iñaki Peña,ESP,GK,24,1999,10,314,279,313,1,0,0,314,0,0,NA,0,NA,187,792,437,0,0,0,0,0,165,0,https://fbref.com/en/players/cc1c5035/Inaki-Pena
2024,Barcelona,La Liga,Raphinha,BRA,"FW,MF",26,1996,15.2,894,11,80,338,484,81,893,46,24,52.2,19,41.3,495,2884,1418,49,22,23,41,8,620,164,https://fbref.com/en/players/3423f250/Raphinha
2024,Barcelona,La Liga,Sergi Roberto,ESP,"MF,DF",31,1992,9.6,737,10,112,448,179,28,737,6,3,50,1,16.7,395,2125,1028,13,18,4,22,7,563,33,https://fbref.com/en/players/335fa267/Sergi-Roberto
2024,Barcelona,La Liga,Oriol Romeu,ESP,MF,31,1991,10.4,922,27,148,615,161,4,922,5,4,80,1,20,539,2322,1245,12,25,0,9,8,701,4,https://fbref.com/en/players/4b511457/Oriol-Romeu
2024,Barcelona,La Liga,Vitor Roque,BRA,FW,18,2005,3.6,126,5,11,43,74,22,126,15,4,26.7,9,60,82,573,334,12,6,6,11,8,97,26,https://fbref.com/en/players/cb00f1e6/Vitor-Roque
2024,Barcelona,La Liga,Marc-André ter Stegen,GER,GK,31,1992,28,1080,816,1068,13,0,0,1080,0,0,NA,0,NA,695,3459,2503,0,0,0,1,0,609,0,https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen
2024,Barcelona,La Liga,Ferrán Torres,ESP,FW,23,2000,13.5,583,6,42,237,309,56,583,24,10,41.7,11,45.8,338,1744,789,30,21,15,35,13,468,113,https://fbref.com/en/players/9e1035f8/Ferran-Torres
2024,Barcelona,La Liga,Lamine Yamal,ESP,FW,16,2007,24.5,1475,14,118,460,923,147,1475,160,70,43.8,58,36.3,1023,6622,3889,123,78,57,54,26,1157,350,https://fbref.com/en/players/82ec26c1/Lamine-Yamal
2024,Betis,La Liga,Abner,BRA,DF,23,2000,15.6,966,72,344,405,226,28,966,13,7,53.8,5,38.5,447,1802,949,14,10,5,18,11,502,58,https://fbref.com/en/players/7f9c5d2d/Abner
2024,Betis,La Liga,Paul Akouokou,CIV,MF,25,1997,0.3,26,2,10,14,3,0,26,0,0,NA,0,NA,11,42,8,0,0,0,0,0,15,0,https://fbref.com/en/players/31f5b89b/Paul-Akouokou
2024,Betis,La Liga,Sergi Altimira,ESP,MF,21,2001,6.3,391,22,93,236,64,6,391,11,6,54.5,5,45.5,224,1089,465,10,4,0,8,9,278,8,https://fbref.com/en/players/94acdd4e/Sergi-Altimira
2024,Betis,La Liga,Ezequiel Ávila,ARG,FW,29,1994,3.3,125,4,9,47,69,10,125,4,2,50,1,25,89,478,184,7,4,1,5,3,106,31,https://fbref.com/en/players/253a06b9/Ezequiel-Avila
2024,Betis,La Liga,Cédric Bakambu,COD,FW,32,1991,2.2,66,0,3,35,28,11,66,3,1,33.3,2,66.7,35,210,110,5,2,3,11,4,50,12,https://fbref.com/en/players/0af4dcf0/Cedric-Bakambu
2024,Betis,La Liga,Marc Bartra,ESP,DF,32,1991,2.5,141,22,86,49,7,4,141,2,2,100,0,0,91,406,215,2,3,0,1,2,90,0,https://fbref.com/en/players/b742cc0d/Marc-Bartra
2024,Betis,La Liga,Héctor Bellerín,ESP,DF,28,1995,19,1170,53,349,544,286,24,1170,48,17,35.4,30,62.5,580,3153,1735,32,25,7,26,17,682,80,https://fbref.com/en/players/f874dd44/Hector-Bellerin
2024,Betis,La Liga,Claudio Bravo,CHI,GK,40,1983,7,241,194,239,2,0,0,241,0,0,NA,0,NA,132,817,591,0,0,0,0,0,100,0,https://fbref.com/en/players/10072610/Claudio-Bravo
2024,Betis,La Liga,Pablo Busto,ESP,DF,17,2005,0.5,33,2,8,17,8,0,33,1,1,100,0,0,12,80,52,1,0,0,0,1,17,1,https://fbref.com/en/players/da82ccb1/Pablo-Busto
2024,Betis,La Liga,Johnny Cardoso,USA,MF,21,2001,14.8,830,40,222,512,111,12,830,20,11,55,8,40,406,1973,904,10,10,0,16,15,478,11,https://fbref.com/en/players/7426f085/Johnny-Cardoso
2024,Betis,La Liga,William Carvalho,POR,MF,31,1992,7.6,707,13,105,495,111,7,707,13,4,30.8,8,61.5,437,1683,860,12,14,0,6,10,560,12,https://fbref.com/en/players/dee86451/William-Carvalho
2024,Betis,La Liga,Juan Cruz,ESP,FW,23,2000,0.8,30,1,4,8,19,3,30,7,4,57.1,3,42.9,20,206,107,2,3,0,2,0,19,10,https://fbref.com/en/players/cc2dd8a5/Juan-Cruz
2024,Betis,La Liga,Assane Diao,ESP,FW,17,2005,11.6,478,10,53,190,251,49,478,55,18,32.7,28,50.9,309,2486,935,33,25,14,60,35,344,101,https://fbref.com/en/players/8ae7d0ec/Assane-Diao
2024,Betis,La Liga,Abde Ezzalzouli,MAR,FW,21,2001,9.6,518,7,58,194,271,60,517,50,21,42,23,46,300,2801,1587,57,34,35,29,31,377,89,https://fbref.com/en/players/bed68338/Abde-Ezzalzouli
2024,Betis,La Liga,Nabil Fekir,FRA,"MF,FW",30,1993,11.7,749,4,48,361,351,54,749,34,21,61.8,6,17.6,449,2232,1113,32,28,7,43,23,584,77,https://fbref.com/en/players/bece776f/Nabil-Fekir
2024,Betis,La Liga,Luiz Felipe,ITA,DF,26,1997,4,209,36,134,73,4,3,209,0,0,NA,0,NA,106,499,145,0,0,0,1,0,129,0,https://fbref.com/en/players/15d0c248/Luiz-Felipe
2024,Betis,La Liga,Pablo Fornals,ESP,"FW,MF",27,1996,12.8,811,10,103,423,295,40,811,26,11,42.3,14,53.8,420,2044,1160,37,23,13,25,13,571,82,https://fbref.com/en/players/82927de4/Pablo-Fornals
2024,Betis,La Liga,Andrés Guardado,MEX,MF,36,1986,5,346,5,64,222,64,2,346,7,6,85.7,1,14.3,175,971,432,5,7,0,9,3,216,6,https://fbref.com/en/players/ef322658/Andres-Guardado
2024,Betis,La Liga,Luiz Henrique,BRA,FW,22,2001,6.8,319,4,33,135,156,34,319,47,26,55.3,13,27.7,205,1791,897,35,14,10,13,17,235,58,https://fbref.com/en/players/8059806f/Luiz-Henrique
2024,Betis,La Liga,Borja Iglesias,ESP,FW,30,1993,4.5,141,2,2,60,82,22,141,2,1,50,1,50,77,373,140,5,5,2,15,4,113,32,https://fbref.com/en/players/75645f0e/Borja-Iglesias
2024,Betis,La Liga,Isco,ESP,MF,31,1992,25.8,1847,8,123,951,800,80,1845,138,76,55.1,52,37.7,1172,7904,3643,100,85,11,79,67,1388,145,https://fbref.com/en/players/a0b4bb3e/Isco
2024,Betis,La Liga,Willian José,BRA,FW,31,1991,21.9,683,18,50,333,304,73,683,12,6,50,6,50,377,1306,445,8,8,2,32,25,536,90,https://fbref.com/en/players/d87e2cae/Willian-Jose
2024,Betis,La Liga,Juan Miranda,ESP,DF,23,2000,20.6,1384,75,439,581,371,28,1384,19,7,36.8,8,42.1,654,2498,1316,35,24,3,22,5,789,95,https://fbref.com/en/players/ead61f73/Juan-Miranda
2024,Betis,La Liga,Sokratis Papastathopoulos,GRE,DF,35,1988,12.6,688,109,428,254,10,6,688,2,0,0,0,0,353,1426,726,1,0,0,3,0,442,1,https://fbref.com/en/players/b682dcf6/Sokratis-Papastathopoulos
2024,Betis,La Liga,Ayoze Pérez,ESP,FW,30,1993,25.5,1125,19,126,510,513,156,1125,112,50,44.6,54,48.2,700,4465,2436,90,51,41,70,51,799,175,https://fbref.com/en/players/819aa8e7/Ayoze-Perez
2024,Betis,La Liga,Germán Pezzella,ARG,DF,32,1991,30.7,1779,240,1028,705,53,35,1779,6,3,50,3,50,974,4522,2271,5,7,0,19,4,1105,1,https://fbref.com/en/players/8c725b43/German-Pezzella
2024,Betis,La Liga,Chadi Riad,MAR,DF,20,2003,24,1426,194,871,532,27,15,1426,0,0,NA,0,NA,831,3955,1926,4,7,0,9,2,937,1,https://fbref.com/en/players/b3b9b8b8/Chadi-Riad
2024,Betis,La Liga,Marc Roca,ESP,MF,26,1996,22,1403,53,333,858,229,23,1403,21,11,52.4,9,42.9,821,4146,2096,24,22,6,19,18,957,20,https://fbref.com/en/players/da27e268/Marc-Roca
2024,Betis,La Liga,Rodri,ESP,"FW,MF",23,2000,11.7,711,3,98,325,299,43,711,57,24,42.1,24,42.1,496,3253,1607,49,30,14,28,18,564,116,https://fbref.com/en/players/85bed4ee/Rodri
2024,Betis,La Liga,Guido Rodríguez,ARG,MF,29,1994,20.5,1259,70,360,747,156,19,1259,14,10,71.4,3,21.4,672,2647,1129,8,13,1,20,17,779,18,https://fbref.com/en/players/34e393f2/Guido-Rodriguez
2024,Betis,La Liga,Aitor Ruibal,ESP,"DF,FW",27,1996,11.3,744,36,232,318,209,25,744,45,27,60,14,31.1,380,1932,1016,22,15,9,19,9,409,50,https://fbref.com/en/players/a55d8df5/Aitor-Ruibal
2024,Betis,La Liga,Youssouf Sabaly,SEN,DF,30,1993,11.6,761,37,250,340,178,14,761,23,12,52.2,8,34.8,437,2179,1089,31,22,2,18,13,488,43,https://fbref.com/en/players/fbbb9269/Youssouf-Sabaly
2024,Betis,La Liga,Rui Silva,POR,GK,29,1994,27.5,1017,841,1012,5,0,0,1017,1,1,100,0,0,558,3004,1563,0,0,0,0,0,435,1,https://fbref.com/en/players/ea83bfa6/Rui-Silva
2024,Betis,La Liga,Fran Vieites,ESP,GK,24,1999,3.5,130,118,129,1,0,0,130,0,0,NA,0,NA,60,301,204,0,0,0,0,0,41,0,https://fbref.com/en/players/2ae958ab/Fran-Vieites
2024,Betis,La Liga,Ricardo Visus,ESP,DF,22,2001,1.8,81,15,51,30,0,0,81,0,0,NA,0,NA,43,170,86,0,0,0,0,0,49,0,https://fbref.com/en/players/7016332f/Ricardo-Visus
2024,Celta Vigo,La Liga,Joseph Aidoo,GHA,DF,27,1995,4.5,240,34,132,107,6,2,240,2,2,100,0,0,133,630,322,2,0,0,1,2,137,0,https://fbref.com/en/players/18abe173/Joseph-Aidoo
2024,Celta Vigo,La Liga,Tadeo Allende,ARG,"MF,FW",24,1999,3.7,143,3,19,66,60,11,143,8,3,37.5,4,50,85,558,223,9,4,1,8,8,101,25,https://fbref.com/en/players/75a66bed/Tadeo-Allende
2024,Celta Vigo,La Liga,Hugo Álvarez,ESP,"MF,DF",20,2003,8.5,536,16,96,188,263,32,536,29,16,55.2,11,37.9,320,1875,1108,36,15,16,15,13,359,80,https://fbref.com/en/players/6f392eb8/Hugo-Alvarez
2024,Celta Vigo,La Liga,Iago Aspas,ESP,FW,35,1987,30.1,1546,11,99,650,816,137,1541,47,29,61.7,12,25.5,995,5117,2527,84,61,25,52,36,1146,202,https://fbref.com/en/players/7dcf86f6/Iago-Aspas
2024,Celta Vigo,La Liga,Jonathan Bamba,CIV,"MF,FW",27,1996,22,1037,12,119,457,487,91,1037,106,42,39.6,53,50,754,4987,2946,107,48,31,49,24,805,169,https://fbref.com/en/players/b2bd0f6c/Jonathan-Bamba
2024,Celta Vigo,La Liga,Fran Beltrán,ESP,MF,24,1999,27,1593,50,326,985,297,12,1593,24,12,50,12,50,937,4446,2041,28,33,2,28,20,1060,30,https://fbref.com/en/players/ed5c5fa3/Fran-Beltran
2024,Celta Vigo,La Liga,Franco Cervi,ARG,"MF,DF",29,1994,6.1,366,5,94,160,116,14,366,6,0,0,5,83.3,195,1041,532,16,11,1,9,3,207,36,https://fbref.com/en/players/5e1028e5/Franco-Cervi
2024,Celta Vigo,La Liga,Carlos Dominguez,ESP,DF,22,2001,17.6,1068,110,498,515,63,10,1068,2,2,100,0,0,592,2792,1490,11,11,1,17,2,629,3,https://fbref.com/en/players/3521abfe/Carlos-Dominguez
2024,Celta Vigo,La Liga,Carlos Dotor,ESP,MF,22,2001,7.9,414,14,89,237,93,8,414,3,3,100,0,0,203,883,348,3,6,0,13,9,282,12,https://fbref.com/en/players/daa2eab3/Carlos-Dotor
2024,Celta Vigo,La Liga,Anastasios Douvikas,GRE,FW,23,1999,10.1,292,10,25,123,145,49,292,22,9,40.9,11,50,172,842,319,10,6,6,38,20,218,53,https://fbref.com/en/players/853ca71c/Anastasios-Douvikas
2024,Celta Vigo,La Liga,Vicente Guaita,ESP,GK,36,1987,26.7,874,776,873,1,0,0,874,0,0,NA,0,NA,445,2241,1346,0,0,0,2,0,331,0,https://fbref.com/en/players/ab13a5aa/Vicente-Guaita
2024,Celta Vigo,La Liga,Luca de la Torre,USA,MF,25,1998,21.7,971,21,141,465,381,63,971,32,11,34.4,19,59.4,606,3777,2012,58,40,12,38,28,679,88,https://fbref.com/en/players/e9241b40/Luca-de-la-Torre
2024,Celta Vigo,La Liga,Yoel Lago,ESP,DF,19,2004,1,93,14,66,26,1,1,93,0,0,NA,0,NA,76,324,137,0,0,0,0,0,77,0,https://fbref.com/en/players/edd4e7a5/Yoel-Lago
2024,Celta Vigo,La Liga,Javier Manquillo,ESP,"DF,MF",29,1994,8.3,510,29,177,244,93,8,510,8,4,50,4,50,256,977,459,5,6,2,16,4,294,16,https://fbref.com/en/players/758dd7f0/Javier-Manquillo
2024,Celta Vigo,La Liga,Óscar Mingueza,ESP,"DF,MF",24,1999,33.3,2287,72,598,1012,701,43,2287,78,36,46.2,34,43.6,1313,6460,3490,74,76,9,31,26,1498,134,https://fbref.com/en/players/056269d7/Oscar-Mingueza
2024,Celta Vigo,La Liga,Unai Núñez,ESP,DF,26,1997,31.1,2025,278,1049,886,102,39,2025,12,10,83.3,2,16.7,1086,5296,2799,10,10,2,31,5,1131,2,https://fbref.com/en/players/be170419/Unai-Nunez
2024,Celta Vigo,La Liga,Carles Pérez,ESP,"MF,DF",25,1998,8.6,393,9,55,147,200,25,393,37,14,37.8,18,48.6,264,1791,882,34,20,8,20,17,287,66,https://fbref.com/en/players/a8f21b9f/Carles-Perez
2024,Celta Vigo,La Liga,Mihailo Ristić,SRB,"DF,MF",27,1995,9,624,31,161,266,203,8,624,23,7,30.4,11,47.8,326,1911,1006,24,22,3,16,8,330,42,https://fbref.com/en/players/ea0aa7e0/Mihailo-Ristic
2024,Celta Vigo,La Liga,Damián Rodríguez,ESP,MF,20,2003,2.9,227,6,42,132,54,1,227,0,0,NA,0,NA,145,548,239,2,4,1,1,2,174,4,https://fbref.com/en/players/22371dee/Damian-Rodriguez
2024,Celta Vigo,La Liga,Miguel Rodríguez,ESP,MF,20,2003,3.3,170,1,16,61,97,6,170,17,3,17.6,11,64.7,115,803,430,14,12,3,4,4,117,35,https://fbref.com/en/players/958d67bb/Miguel-Rodriguez
2024,Celta Vigo,La Liga,Javier Rueda Garcia,ESP,"MF,DF",21,2002,0.2,17,0,6,8,3,0,17,0,0,NA,0,NA,8,22,4,0,1,0,1,0,10,2,https://fbref.com/en/players/9ace87ba/Javier-Rueda-Garcia
2024,Celta Vigo,La Liga,Manu Sánchez,ESP,"DF,MF",22,2000,19.7,1104,63,332,473,310,23,1104,28,11,39.3,16,57.1,508,2954,1490,41,25,5,32,11,527,67,https://fbref.com/en/players/ffacd3d5/Manu-Sanchez
2024,Celta Vigo,La Liga,Jailson Siqueira,BRA,"DF,MF",27,1995,10,607,49,238,330,49,6,607,10,6,60,4,40,377,2080,1358,16,12,1,9,9,383,8,https://fbref.com/en/players/b4819112/Jailson-Siqueira
2024,Celta Vigo,La Liga,Hugo Sotelo,ESP,MF,19,2003,8,655,9,89,377,195,8,655,14,9,64.3,5,35.7,420,1832,826,16,15,2,11,12,492,13,https://fbref.com/en/players/3aa74860/Hugo-Sotelo
