Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,xG_Expected,npxG_Expected,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Url
2024,Barcelona,La Liga,Eric García,ESP,DF,22,2001,0.6,0,1,0,0,1.58,0,0,NA,11,0,0,0,0,0,0.05,0,0,https://fbref.com/en/players/2bed3eab/Eric-Garcia
2024,Barcelona,La Liga,Gavi,ESP,"MF,FW",18,2004,10.5,1,9,4,44.4,0.86,0.38,0.11,0.25,15.2,0,0,0,0.9,0.9,0.11,0.1,0.1,https://fbref.com/en/players/19cae58d/Gavi
2024,Barcelona,La Liga,Marc Guiu,ESP,"FW,MF",17,2006,0.8,1,4,1,25,4.86,1.22,0.25,1,12.1,0,0,0,0.8,0.8,0.19,0.2,0.2,https://fbref.com/en/players/d3d774cc/Marc-Guiu
2024,Barcelona,La Liga,İlkay Gündoğan,GER,MF,32,1990,33.3,5,41,15,36.6,1.23,0.45,0.1,0.27,17.8,5,1,2,7.3,5.7,0.14,-2.3,-1.7,https://fbref.com/en/players/819b3158/Ilkay-Gundogan
2024,Barcelona,La Liga,Frenkie de Jong,NED,MF,26,1997,18.2,2,7,4,57.1,0.39,0.22,0.29,0.5,20.4,0,0,0,0.7,0.7,0.1,1.3,1.3,https://fbref.com/en/players/1bacc518/Frenkie-de-Jong
2024,Barcelona,La Liga,Jules Koundé,FRA,DF,24,1998,32.2,1,24,6,25,0.75,0.19,0.04,0.17,15.3,0,0,0,2,2,0.08,-1,-1,https://fbref.com/en/players/4d1666ff/Jules-Kounde
2024,Barcelona,La Liga,Robert Lewandowski,POL,FW,34,1988,30.6,19,90,37,41.1,2.95,1.21,0.17,0.41,13.9,3,4,4,18.1,15,0.17,0.9,0,https://fbref.com/en/players/8d78e732/Robert-Lewandowski
2024,Barcelona,La Liga,Fermin López,ESP,"MF,FW",20,2003,16.1,8,51,24,47.1,3.17,1.49,0.16,0.33,15.9,0,0,0,7.5,7.5,0.15,0.5,0.5,https://fbref.com/en/players/c1fe5f0b/Fermin-Lopez
2024,Barcelona,La Liga,Iñigo Martínez,ESP,DF,32,1991,14.4,0,8,1,12.5,0.56,0.07,0,0,11.6,0,0,0,0.4,0.4,0.05,-0.4,-0.4,https://fbref.com/en/players/3fc45c73/Inigo-Martinez
2024,Barcelona,La Liga,Pedri,ESP,"MF,FW",20,2002,16.4,4,15,7,46.7,0.91,0.43,0.27,0.57,14.5,0,0,0,3.1,3.1,0.21,0.9,0.9,https://fbref.com/en/players/0d9b2d31/Pedri
2024,Barcelona,La Liga,Iñaki Peña,ESP,GK,24,1999,10,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/cc1c5035/Inaki-Pena
2024,Barcelona,La Liga,Raphinha,BRA,"FW,MF",26,1996,15.2,6,58,20,34.5,3.82,1.32,0.09,0.25,19.8,10,1,1,7.4,6.6,0.12,-1.4,-1.6,https://fbref.com/en/players/3423f250/Raphinha
2024,Barcelona,La Liga,Sergi Roberto,ESP,"MF,DF",31,1992,9.6,3,10,4,40,1.05,0.42,0.3,0.75,12.5,0,0,0,1.7,1.7,0.17,1.3,1.3,https://fbref.com/en/players/335fa267/Sergi-Roberto
2024,Barcelona,La Liga,Oriol Romeu,ESP,MF,31,1991,10.4,0,10,2,20,0.96,0.19,0,0,23.6,0,0,0,0.7,0.7,0.07,-0.7,-0.7,https://fbref.com/en/players/4b511457/Oriol-Romeu
2024,Barcelona,La Liga,Vitor Roque,BRA,FW,18,2005,3.6,2,13,6,46.2,3.57,1.65,0.15,0.33,13.7,0,0,0,2.5,2.5,0.2,-0.5,-0.5,https://fbref.com/en/players/cb00f1e6/Vitor-Roque
2024,Barcelona,La Liga,Marc-André ter Stegen,GER,GK,31,1992,28,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen
2024,Barcelona,La Liga,Ferrán Torres,ESP,FW,23,2000,13.5,7,38,15,39.5,2.82,1.11,0.18,0.47,16.6,2,0,0,5.5,5.5,0.15,1.5,1.5,https://fbref.com/en/players/9e1035f8/Ferran-Torres
2024,Barcelona,La Liga,Lamine Yamal,ESP,FW,16,2007,24.5,5,58,21,36.2,2.37,0.86,0.09,0.24,17.5,0,0,0,5.2,5.2,0.09,-0.2,-0.2,https://fbref.com/en/players/82ec26c1/Lamine-Yamal
2024,Betis,La Liga,Abner,BRA,DF,23,2000,15.6,0,4,0,0,0.26,0,0,NA,15.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,https://fbref.com/en/players/7f9c5d2d/Abner
2024,Betis,La Liga,Paul Akouokou,CIV,MF,25,1997,0.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/31f5b89b/Paul-Akouokou
2024,Betis,La Liga,Sergi Altimira,ESP,MF,21,2001,6.3,1,7,2,28.6,1.11,0.32,0.14,0.5,22.3,0,0,0,0.2,0.2,0.03,0.8,0.8,https://fbref.com/en/players/94acdd4e/Sergi-Altimira
2024,Betis,La Liga,Ezequiel Ávila,ARG,FW,29,1994,3.3,1,9,3,33.3,2.72,0.91,0.11,0.33,21.9,0,0,0,0.7,0.7,0.08,0.3,0.3,https://fbref.com/en/players/253a06b9/Ezequiel-Avila
2024,Betis,La Liga,Cédric Bakambu,COD,FW,32,1991,2.2,0,4,1,25,1.86,0.46,0,0,15.8,0,0,0,0.4,0.4,0.11,-0.4,-0.4,https://fbref.com/en/players/0af4dcf0/Cedric-Bakambu
2024,Betis,La Liga,Marc Bartra,ESP,DF,32,1991,2.5,0,3,0,0,1.2,0,0,NA,11.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,https://fbref.com/en/players/b742cc0d/Marc-Bartra
2024,Betis,La Liga,Héctor Bellerín,ESP,DF,28,1995,19,0,2,0,0,0.11,0,0,NA,18.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,https://fbref.com/en/players/f874dd44/Hector-Bellerin
2024,Betis,La Liga,Claudio Bravo,CHI,GK,40,1983,7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/10072610/Claudio-Bravo
2024,Betis,La Liga,Pablo Busto,ESP,DF,17,2005,0.5,0,1,0,0,2.05,0,0,NA,28.3,0,0,0,0,0,0.01,0,0,https://fbref.com/en/players/da82ccb1/Pablo-Busto
2024,Betis,La Liga,Johnny Cardoso,USA,MF,21,2001,14.8,1,12,3,25,0.81,0.2,0.08,0.33,18.3,0,0,0,1.1,1.1,0.09,-0.1,-0.1,https://fbref.com/en/players/7426f085/Johnny-Cardoso
2024,Betis,La Liga,William Carvalho,POR,MF,31,1992,7.6,1,8,3,37.5,1.06,0.4,0.13,0.33,24,0,0,0,0.4,0.4,0.05,0.6,0.6,https://fbref.com/en/players/dee86451/William-Carvalho
2024,Betis,La Liga,Juan Cruz,ESP,FW,23,2000,0.8,0,2,0,0,2.37,0,0,NA,21.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,https://fbref.com/en/players/cc2dd8a5/Juan-Cruz
2024,Betis,La Liga,Assane Diao,ESP,FW,17,2005,11.6,2,21,3,14.3,1.8,0.26,0.1,0.67,13.7,0,0,0,2.5,2.5,0.12,-0.5,-0.5,https://fbref.com/en/players/8ae7d0ec/Assane-Diao
2024,Betis,La Liga,Abde Ezzalzouli,MAR,FW,21,2001,9.6,1,33,8,24.2,3.43,0.83,0.03,0.13,17.8,0,0,1,3,2.2,0.07,-2,-1.2,https://fbref.com/en/players/bed68338/Abde-Ezzalzouli
2024,Betis,La Liga,Nabil Fekir,FRA,"MF,FW",30,1993,11.7,1,28,7,25,2.4,0.6,0.04,0.14,19.2,6,0,0,2.2,2.2,0.08,-1.2,-1.2,https://fbref.com/en/players/bece776f/Nabil-Fekir
2024,Betis,La Liga,Luiz Felipe,ITA,DF,26,1997,4,0,2,0,0,0.5,0,0,NA,10.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,https://fbref.com/en/players/15d0c248/Luiz-Felipe
2024,Betis,La Liga,Pablo Fornals,ESP,"FW,MF",27,1996,12.8,3,17,5,29.4,1.33,0.39,0.18,0.6,18.2,0,0,0,1.8,1.8,0.11,1.2,1.2,https://fbref.com/en/players/82927de4/Pablo-Fornals
2024,Betis,La Liga,Andrés Guardado,MEX,MF,36,1986,5,0,5,0,0,1.01,0,0,NA,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,https://fbref.com/en/players/ef322658/Andres-Guardado
2024,Betis,La Liga,Luiz Henrique,BRA,FW,22,2001,6.8,0,18,3,16.7,2.63,0.44,0,0,15.9,0,0,0,1.2,1.2,0.07,-1.2,-1.2,https://fbref.com/en/players/8059806f/Luiz-Henrique
2024,Betis,La Liga,Borja Iglesias,ESP,FW,30,1993,4.5,0,10,0,0,2.21,0,0,NA,16.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6,https://fbref.com/en/players/75645f0e/Borja-Iglesias
2024,Betis,La Liga,Isco,ESP,MF,31,1992,25.8,8,62,24,38.7,2.4,0.93,0.1,0.25,18,4,2,2,8.3,6.7,0.11,-0.3,-0.7,https://fbref.com/en/players/a0b4bb3e/Isco
2024,Betis,La Liga,Willian José,BRA,FW,31,1991,21.9,10,48,24,50,2.19,1.1,0.21,0.42,16.3,4,0,0,5.7,5.7,0.12,4.3,4.3,https://fbref.com/en/players/d87e2cae/Willian-Jose
2024,Betis,La Liga,Juan Miranda,ESP,DF,23,2000,20.6,1,16,6,37.5,0.78,0.29,0.06,0.17,18.6,1,0,0,1.6,1.6,0.11,-0.6,-0.6,https://fbref.com/en/players/ead61f73/Juan-Miranda
2024,Betis,La Liga,Sokratis Papastathopoulos,GRE,DF,35,1988,12.6,0,2,1,50,0.16,0.08,0,0,7.9,0,0,0,0.3,0.3,0.13,-0.3,-0.3,https://fbref.com/en/players/b682dcf6/Sokratis-Papastathopoulos
2024,Betis,La Liga,Ayoze Pérez,ESP,FW,30,1993,25.5,9,68,26,38.2,2.67,1.02,0.13,0.35,13.5,0,0,0,7.4,7.4,0.11,1.6,1.6,https://fbref.com/en/players/819aa8e7/Ayoze-Perez
2024,Betis,La Liga,Germán Pezzella,ARG,DF,32,1991,30.7,1,23,5,21.7,0.75,0.16,0.04,0.2,11.2,0,0,0,2,2,0.09,-1,-1,https://fbref.com/en/players/8c725b43/German-Pezzella
2024,Betis,La Liga,Chadi Riad,MAR,DF,20,2003,24,0,11,5,45.5,0.46,0.21,0,0,11.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7,https://fbref.com/en/players/b3b9b8b8/Chadi-Riad
2024,Betis,La Liga,Marc Roca,ESP,MF,26,1996,22,2,20,7,35,0.91,0.32,0.1,0.29,24.3,0,0,0,1.1,1.1,0.06,0.9,0.9,https://fbref.com/en/players/da27e268/Marc-Roca
2024,Betis,La Liga,Rodri,ESP,"FW,MF",23,2000,11.7,0,18,5,27.8,1.54,0.43,0,0,18.6,0,0,0,1.1,1.1,0.06,-1.1,-1.1,https://fbref.com/en/players/85bed4ee/Rodri
2024,Betis,La Liga,Guido Rodríguez,ARG,MF,29,1994,20.5,2,18,7,38.9,0.88,0.34,0.11,0.29,20.5,0,0,0,0.7,0.7,0.04,1.3,1.3,https://fbref.com/en/players/34e393f2/Guido-Rodriguez
2024,Betis,La Liga,Aitor Ruibal,ESP,"DF,FW",27,1996,11.3,2,13,2,15.4,1.15,0.18,0.15,1,22.1,0,0,0,0.8,0.8,0.06,1.2,1.2,https://fbref.com/en/players/a55d8df5/Aitor-Ruibal
2024,Betis,La Liga,Youssouf Sabaly,SEN,DF,30,1993,11.6,0,4,0,0,0.34,0,0,NA,22.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,https://fbref.com/en/players/fbbb9269/Youssouf-Sabaly
2024,Betis,La Liga,Rui Silva,POR,GK,29,1994,27.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/ea83bfa6/Rui-Silva
2024,Betis,La Liga,Fran Vieites,ESP,GK,24,1999,3.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/2ae958ab/Fran-Vieites
2024,Betis,La Liga,Ricardo Visus,ESP,DF,22,2001,1.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/7016332f/Ricardo-Visus
2024,Celta Vigo,La Liga,Joseph Aidoo,GHA,DF,27,1995,4.5,0,3,0,0,0.66,0,0,NA,15.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,https://fbref.com/en/players/18abe173/Joseph-Aidoo
2024,Celta Vigo,La Liga,Tadeo Allende,ARG,"MF,FW",24,1999,3.7,1,8,2,25,2.14,0.54,0.13,0.5,17.4,0,0,0,1.2,1.2,0.16,-0.2,-0.2,https://fbref.com/en/players/75a66bed/Tadeo-Allende
2024,Celta Vigo,La Liga,Hugo Álvarez,ESP,"MF,DF",20,2003,8.5,1,12,4,33.3,1.42,0.47,0.08,0.25,13.9,0,0,0,1,1,0.09,0,0,https://fbref.com/en/players/6f392eb8/Hugo-Alvarez
2024,Celta Vigo,La Liga,Iago Aspas,ESP,FW,35,1987,30.1,9,74,23,31.1,2.46,0.76,0.08,0.26,20,6,3,5,11.5,7.5,0.1,-2.5,-1.5,https://fbref.com/en/players/7dcf86f6/Iago-Aspas
2024,Celta Vigo,La Liga,Jonathan Bamba,CIV,"MF,FW",27,1996,22,3,41,14,34.1,1.86,0.64,0.07,0.21,19.2,0,0,0,3,3,0.07,0,0,https://fbref.com/en/players/b2bd0f6c/Jonathan-Bamba
2024,Celta Vigo,La Liga,Fran Beltrán,ESP,MF,24,1999,27,0,21,3,14.3,0.78,0.11,0,0,25.8,0,0,0,0.7,0.7,0.03,-0.7,-0.7,https://fbref.com/en/players/ed5c5fa3/Fran-Beltran
2024,Celta Vigo,La Liga,Franco Cervi,ARG,"MF,DF",29,1994,6.1,0,8,1,12.5,1.32,0.16,0,0,19.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5,https://fbref.com/en/players/5e1028e5/Franco-Cervi
2024,Celta Vigo,La Liga,Carlos Dominguez,ESP,DF,22,2001,17.6,0,5,0,0,0.28,0,0,NA,15.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3,https://fbref.com/en/players/3521abfe/Carlos-Dominguez
2024,Celta Vigo,La Liga,Carlos Dotor,ESP,MF,22,2001,7.9,0,4,0,0,0.51,0,0,NA,22.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,https://fbref.com/en/players/daa2eab3/Carlos-Dotor
2024,Celta Vigo,La Liga,Anastasios Douvikas,GRE,FW,23,1999,10.1,7,26,15,57.7,2.59,1.49,0.27,0.47,13.5,0,0,0,4.6,4.6,0.18,2.4,2.4,https://fbref.com/en/players/853ca71c/Anastasios-Douvikas
2024,Celta Vigo,La Liga,Vicente Guaita,ESP,GK,36,1987,26.7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/ab13a5aa/Vicente-Guaita
2024,Celta Vigo,La Liga,Luca de la Torre,USA,MF,25,1998,21.7,1,24,8,33.3,1.1,0.37,0.04,0.13,16.4,0,0,0,2.5,2.5,0.1,-1.5,-1.5,https://fbref.com/en/players/e9241b40/Luca-de-la-Torre
2024,Celta Vigo,La Liga,Yoel Lago,ESP,DF,19,2004,1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/edd4e7a5/Yoel-Lago
2024,Celta Vigo,La Liga,Javier Manquillo,ESP,"DF,MF",29,1994,8.3,0,1,0,0,0.12,0,0,NA,13.5,0,0,0,0.1,0.1,0.11,-0.1,-0.1,https://fbref.com/en/players/758dd7f0/Javier-Manquillo
2024,Celta Vigo,La Liga,Óscar Mingueza,ESP,"DF,MF",24,1999,33.3,2,28,13,46.4,0.84,0.39,0.07,0.15,20.4,0,0,0,2.6,2.6,0.09,-0.6,-0.6,https://fbref.com/en/players/056269d7/Oscar-Mingueza
2024,Celta Vigo,La Liga,Unai Núñez,ESP,DF,26,1997,31.1,1,22,5,22.7,0.71,0.16,0.05,0.2,14.4,1,0,0,1.4,1.4,0.07,-0.4,-0.4,https://fbref.com/en/players/be170419/Unai-Nunez
2024,Celta Vigo,La Liga,Carles Pérez,ESP,"MF,DF",25,1998,8.6,1,24,6,25,2.8,0.7,0.04,0.17,21.4,2,0,0,1.2,1.2,0.05,-0.2,-0.2,https://fbref.com/en/players/a8f21b9f/Carles-Perez
2024,Celta Vigo,La Liga,Mihailo Ristić,SRB,"DF,MF",27,1995,9,0,10,4,40,1.11,0.45,0,0,23.7,1,0,0,0.3,0.3,0.03,-0.3,-0.3,https://fbref.com/en/players/ea0aa7e0/Mihailo-Ristic
2024,Celta Vigo,La Liga,Damián Rodríguez,ESP,MF,20,2003,2.9,0,1,0,0,0.35,0,0,NA,31.6,0,0,0,0,0,0.03,0,0,https://fbref.com/en/players/22371dee/Damian-Rodriguez
2024,Celta Vigo,La Liga,Miguel Rodríguez,ESP,MF,20,2003,3.3,0,6,0,0,1.8,0,0,NA,26.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,https://fbref.com/en/players/958d67bb/Miguel-Rodriguez
2024,Celta Vigo,La Liga,Javier Rueda Garcia,ESP,"MF,DF",21,2002,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/9ace87ba/Javier-Rueda-Garcia
2024,Celta Vigo,La Liga,Manu Sánchez,ESP,"DF,MF",22,2000,19.7,0,9,1,11.1,0.46,0.05,0,0,18.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5,https://fbref.com/en/players/ffacd3d5/Manu-Sanchez
2024,Celta Vigo,La Liga,Jailson Siqueira,BRA,"DF,MF",27,1995,10,0,5,3,60,0.5,0.3,0,0,22.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2,https://fbref.com/en/players/b4819112/Jailson-Siqueira
2024,Celta Vigo,La Liga,Hugo Sotelo,ESP,MF,19,2003,8,0,8,1,12.5,1,0.12,0,0,23.2,1,0,0,0.3,0.3,0.04,-0.3,-0.3,https://fbref.com/en/players/3aa74860/Hugo-Sotelo
2024,Celta Vigo,La Liga,Carl Starfelt,SWE,DF,28,1995,24.6,1,12,5,41.7,0.49,0.2,0.08,0.2,8.5,0,0,0,1.4,1.4,0.12,-0.4,-0.4,https://fbref.com/en/players/5cfec13d/Carl-Starfelt
2024,Celta Vigo,La Liga,Jørgen Strand Larsen,NOR,FW,23,2000,31.8,13,82,35,42.7,2.58,1.1,0.16,0.37,11.2,0,0,0,14.5,14.5,0.18,-1.5,-1.5,https://fbref.com/en/players/f553b2b3/Jorgen-Strand-Larsen
2024,Celta Vigo,La Liga,Williot Swedberg,SWE,"FW,MF",19,2004,4.9,5,12,6,50,2.46,1.23,0.42,0.83,14.8,0,0,0,2.3,2.3,0.19,2.7,2.7,https://fbref.com/en/players/184fe4b2/Williot-Swedberg
2024,Celta Vigo,La Liga,Renato Tapia,PER,"MF,DF",28,1995,14.9,0,19,1,5.3,1.28,0.07,0,0,20.8,2,0,0,1,1,0.05,-1,-1,https://fbref.com/en/players/34269bdf/Renato-Tapia
2024,Celta Vigo,La Liga,Kevin Vázquez,ESP,DF,30,1993,7.8,0,2,1,50,0.26,0.13,0,0,20.8,0,0,0,0,0,0.02,0,0,https://fbref.com/en/players/ee923664/Kevin-Vazquez
2024,Celta Vigo,La Liga,Gabriel Veiga,ESP,FW,21,2002,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/35a6e5c7/Gabriel-Veiga
2024,Celta Vigo,La Liga,Iván Villar,ESP,GK,26,1997,11.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/cde52ef5/Ivan-Villar
2024,Cádiz,La Liga,Rubén Alcaraz,ESP,MF,32,1991,34.8,3,46,10,21.7,1.32,0.29,0.02,0.1,24.9,8,2,2,3.3,1.7,0.04,-0.3,-0.7,https://fbref.com/en/players/036bba5f/Ruben-Alcaraz
2024,Cádiz,La Liga,Iván Alejo,ESP,MF,28,1995,18.8,0,11,2,18.2,0.59,0.11,0,0,21.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5,https://fbref.com/en/players/3d7e48ce/Ivan-Alejo
2024,Cádiz,La Liga,Isaac Carcelen,ESP,DF,30,1993,29,0,10,3,30,0.34,0.1,0,0,20.2,1,0,0,0.6,0.6,0.06,-0.6,-0.6,https://fbref.com/en/players/c4b888df/Isaac-Carcelen
2024,Cádiz,La Liga,Víctor Chust,ESP,DF,23,2000,20.7,0,4,0,0,0.19,0,0,NA,9.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3,https://fbref.com/en/players/ec1a731e/Victor-Chust
2024,Cádiz,La Liga,Moussa Diakité,MLI,MF,19,2003,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/d925b04e/Moussa-Diakite
2024,Cádiz,La Liga,Gonzalo Escalante,ARG,MF,30,1993,18.9,1,14,3,21.4,0.74,0.16,0.07,0.33,17.4,0,0,0,1.9,1.9,0.14,-0.9,-0.9,https://fbref.com/en/players/3f79a1c8/Gonzalo-Escalante
2024,Cádiz,La Liga,Karl Etta,CMR,FW,19,2003,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/f0f499ea/Karl-Etta
2024,Cádiz,La Liga,Fali,ESP,DF,29,1993,28.3,0,11,3,27.3,0.39,0.11,0,0,15.6,0,0,0,0.8,0.8,0.07,-0.8,-0.8,https://fbref.com/en/players/72a84002/Fali
2024,Cádiz,La Liga,Álex Fernández,ESP,MF,30,1992,14.3,0,7,1,14.3,0.49,0.07,0,0,24,0,0,0,0.3,0.3,0.04,-0.3,-0.3,https://fbref.com/en/players/aa677a35/Alex-Fernandez
2024,Cádiz,La Liga,David Gil,ESP,GK,29,1994,4.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/fea23125/David-Gil
2024,Cádiz,La Liga,Maxi Gómez,URU,FW,26,1996,12.9,0,16,6,37.5,1.24,0.46,0,0,14.3,1,0,0,1.6,1.6,0.1,-1.6,-1.6,https://fbref.com/en/players/4c2e9442/Maxi-Gomez
2024,Cádiz,La Liga,Sergi Guardiola,ESP,"FW,MF",32,1991,5.5,1,14,5,35.7,2.55,0.91,0.07,0.2,16.9,0,0,0,1.8,1.8,0.13,-0.8,-0.8,https://fbref.com/en/players/32974271/Sergi-Guardiola
2024,Cádiz,La Liga,Javi Hernández,ESP,DF,25,1998,27.9,1,30,8,26.7,1.07,0.29,0.03,0.13,24,6,0,0,1.4,1.4,0.05,-0.4,-0.4,https://fbref.com/en/players/9a76c2e9/Javi-Hernandez
2024,Cádiz,La Liga,Luis Hernández,ESP,DF,34,1989,8,1,1,1,100,0.12,0.12,1,1,2.2,0,0,0,1,1,0.95,0,0,https://fbref.com/en/players/02d2c436/Luis-Hernandez
2024,Cádiz,La Liga,Juanmi,ESP,FW,30,1993,9.7,3,14,7,50,1.44,0.72,0.21,0.43,12.6,0,0,0,2.5,2.5,0.18,0.5,0.5,https://fbref.com/en/players/84399660/Juanmi
2024,Cádiz,La Liga,Rominigue Kouamé,MLI,MF,26,1996,9.1,0,5,0,0,0.55,0,0,NA,22.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,https://fbref.com/en/players/86a2ba20/Rominigue-Kouame
2024,Cádiz,La Liga,Jeremías Ledesma,ARG,GK,30,1993,33.9,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/6c4776b1/Jeremias-Ledesma
2024,Cádiz,La Liga,Lucas,BRA,DF,22,2001,17.1,1,11,4,36.4,0.64,0.23,0.09,0.25,21.5,3,0,0,0.8,0.8,0.07,0.2,0.2,https://fbref.com/en/players/5d68f5b2/Lucas
2024,Cádiz,La Liga,Darwin Machís,VEN,MF,30,1993,8.7,4,20,9,45,2.29,1.03,0.15,0.33,24.2,1,1,1,1.4,0.6,0.03,2.6,2.4,https://fbref.com/en/players/ed6ea4d9/Darwin-Machis
2024,Cádiz,La Liga,José Mari,ESP,"MF,FW",35,1987,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/6f4c734d/Jose-Mari
2024,Cádiz,La Liga,Roger Martí,ESP,FW,32,1991,15.1,2,33,12,36.4,2.19,0.79,0.06,0.17,17.8,0,0,0,2.8,2.8,0.08,-0.8,-0.8,https://fbref.com/en/players/0ae4e09a/Roger-Marti
2024,Cádiz,La Liga,Mamadou Mbaye,SEN,DF,25,1998,3.2,0,2,1,50,0.62,0.31,0,0,7.9,0,0,0,0.3,0.3,0.17,-0.3,-0.3,https://fbref.com/en/players/8aae94b9/Mamadou-Mbaye
2024,Cádiz,La Liga,Jorge Meré,ESP,DF,26,1997,7.5,0,4,1,25,0.53,0.13,0,0,18.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,https://fbref.com/en/players/9f979eb2/Jorge-Mere
2024,Cádiz,La Liga,Roberto Navarro,ESP,"MF,FW",21,2002,21,1,30,9,30,1.43,0.43,0.03,0.11,19.1,0,0,0,2.1,2.1,0.07,-1.1,-1.1,https://fbref.com/en/players/c997b942/Roberto-Navarro
2024,Cádiz,La Liga,Álvaro Negredo,ESP,"FW,MF",37,1985,0.6,0,3,1,33.3,5,1.67,0,0,29.1,1,0,0,0.1,0.1,0.03,-0.1,-0.1,https://fbref.com/en/players/63b0ca6b/Alvaro-Negredo
2024,Cádiz,La Liga,Brian Ocampo,URU,"MF,FW",24,1999,2.8,1,5,2,40,1.81,0.73,0.2,0.5,23,0,0,0,0.3,0.3,0.06,0.7,0.7,https://fbref.com/en/players/2e3995cd/Brian-Ocampo
2024,Cádiz,La Liga,Milutin Osmajić,MNE,MF,24,1999,0.1,0,2,0,0,36,0,0,NA,12.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,https://fbref.com/en/players/375ed9d7/Milutin-Osmajic
2024,Cádiz,La Liga,Aiham Ousou,SYR,DF,23,2000,4.8,0,2,0,0,0.42,0,0,NA,13.3,0,0,0,0.2,0.2,0.09,-0.2,-0.2,https://fbref.com/en/players/2973a975/Aiham-Ousou
2024,Cádiz,La Liga,Chris Ramos,ESP,"FW,MF",26,1997,29,5,76,27,35.5,2.62,0.93,0.07,0.19,12,0,0,0,10.1,10.1,0.13,-5.1,-5.1,https://fbref.com/en/players/44e07fac/Chris-Ramos
2024,Cádiz,La Liga,Diadie Samassékou,MLI,MF,27,1996,1,0,1,1,100,0.98,0.98,0,0,25.6,0,0,0,0,0,0.03,0,0,https://fbref.com/en/players/08593525/Diadie-Samassekou
2024,Cádiz,La Liga,Fede San Emeterio,ESP,MF,26,1997,1.7,1,1,1,100,0.59,0.59,1,1,5,0,0,0,0.1,0.1,0.06,0.9,0.9,https://fbref.com/en/players/efecd633/Fede-San-Emeterio
2024,Cádiz,La Liga,Rubén Sobrino,ESP,"MF,FW",31,1992,18.3,0,21,3,14.3,1.15,0.16,0,0,17.9,0,0,0,1.8,1.8,0.09,-1.8,-1.8,https://fbref.com/en/players/19b776e9/Ruben-Sobrino
