Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,Url
2024,Rayo Vallecano,La Liga,Randy Nteka,ANG,"FW,MF",25,1997,6.4,11,4,1,6,4,4,10,40,6,6,1,5,2,13,11,1,https://fbref.com/en/players/a6103274/Randy-Nteka
2024,Rayo Vallecano,La Liga,Isaac Palazón Camacho,ESP,"MF,FW",28,1994,31,46,25,16,21,9,20,58,34.5,38,29,2,27,16,62,41,0,https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho
2024,Rayo Vallecano,La Liga,Kike Pérez,ESP,"MF,FW",26,1997,9.3,27,11,11,15,1,11,23,47.8,12,11,0,11,8,35,6,0,https://fbref.com/en/players/237a3851/Kike-Perez
2024,Rayo Vallecano,La Liga,José Pozo,ESP,MF,27,1996,0.2,1,1,0,1,0,1,1,100,0,1,0,1,0,1,0,0,https://fbref.com/en/players/fc8b614b/Jose-Pozo
2024,Rayo Vallecano,La Liga,Andrei Ratiu,ROU,"DF,MF",25,1998,7,12,4,6,5,1,8,15,53.3,7,4,1,3,0,12,12,0,https://fbref.com/en/players/b1b99435/Andrei-Ratiu
2024,Rayo Vallecano,La Liga,Salvi,ESP,MF,32,1991,0.3,0,0,0,0,0,0,4,0,4,0,0,0,1,1,0,0,https://fbref.com/en/players/405f267a/Salvi
2024,Rayo Vallecano,La Liga,Raúl de Tomás,ESP,FW,28,1994,14.1,9,5,4,3,2,3,6,50,3,3,0,3,1,10,8,0,https://fbref.com/en/players/02ef8778/Raul-de-Tomas
2024,Rayo Vallecano,La Liga,Óscar Trejo,ARG,"FW,MF",35,1988,15.3,27,15,11,9,7,13,21,61.9,8,21,1,20,5,32,9,0,https://fbref.com/en/players/fc647b34/Oscar-Trejo
2024,Rayo Vallecano,La Liga,Óscar Valentín,ESP,MF,28,1994,29.9,107,66,39,62,6,46,101,45.5,55,62,10,52,35,142,52,1,https://fbref.com/en/players/592f3158/Oscar-Valentin
2024,Real Madrid,La Liga,David Alaba,AUT,DF,31,1992,12.8,13,9,7,5,1,4,8,50,4,10,7,3,15,28,34,0,https://fbref.com/en/players/05439de2/David-Alaba
2024,Real Madrid,La Liga,Kepa Arrizabalaga,ESP,GK,28,1994,13.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga
2024,Real Madrid,La Liga,Jude Bellingham,ENG,MF,20,2003,25.7,42,34,14,18,10,12,36,33.3,24,55,5,50,21,63,17,0,https://fbref.com/en/players/57d88cf9/Jude-Bellingham
2024,Real Madrid,La Liga,Eduardo Camavinga,FRA,"MF,DF",20,2002,20.2,76,47,39,29,8,23,39,59,16,36,8,28,29,105,29,1,https://fbref.com/en/players/7b9c2d84/Eduardo-Camavinga
2024,Real Madrid,La Liga,Dani Carvajal,ESP,DF,31,1992,24.1,47,32,28,15,4,23,42,54.8,19,28,9,19,22,69,54,4,https://fbref.com/en/players/4958bfb2/Dani-Carvajal
2024,Real Madrid,La Liga,Dani Ceballos,ESP,"MF,FW",26,1996,6.6,10,5,4,5,1,5,14,35.7,9,9,2,7,0,10,4,1,https://fbref.com/en/players/c0617e2b/Dani-Ceballos
2024,Real Madrid,La Liga,Thibaut Courtois,BEL,GK,31,1992,3.7,1,0,1,0,0,0,0,NA,0,0,0,0,0,1,0,0,https://fbref.com/en/players/1840e36d/Thibaut-Courtois
2024,Real Madrid,La Liga,Brahim Díaz,MAR,"FW,MF",23,1999,17.2,29,19,4,16,9,6,13,46.2,7,16,1,15,5,34,2,0,https://fbref.com/en/players/407feb71/Brahim-Diaz
2024,Real Madrid,La Liga,Fran Garcia,ESP,DF,23,1999,15.5,25,17,11,12,2,13,31,41.9,18,16,3,13,19,44,28,1,https://fbref.com/en/players/7226539b/Fran-Garcia
2024,Real Madrid,La Liga,Gonzalo García,ESP,"FW,MF",19,2004,0.2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,https://fbref.com/en/players/74c2d562/Gonzalo-Garcia
2024,Real Madrid,La Liga,Arda Güler,TUR,"FW,MF",18,2005,4.2,6,4,1,3,2,5,8,62.5,3,0,0,0,2,8,5,0,https://fbref.com/en/players/3741ca58/Arda-Guler
2024,Real Madrid,La Liga,Joselu,ESP,FW,33,1990,18.7,6,3,1,4,1,0,7,0,7,11,1,10,6,12,11,0,https://fbref.com/en/players/6265208f/Joselu
2024,Real Madrid,La Liga,Vinicius Júnior,BRA,FW,23,2000,20.7,18,13,5,5,8,3,12,25,9,13,0,13,1,19,3,2,https://fbref.com/en/players/7111d552/Vinicius-Junior
2024,Real Madrid,La Liga,Toni Kroos,GER,MF,33,1990,23.6,53,34,19,25,9,24,59,40.7,35,22,4,18,17,70,11,1,https://fbref.com/en/players/6ce1f46f/Toni-Kroos
2024,Real Madrid,La Liga,Andriy Lunin,UKR,GK,24,1999,21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15,1,https://fbref.com/en/players/3061e1ec/Andriy-Lunin
2024,Real Madrid,La Liga,Mario Martín,ESP,MF,19,2004,0.2,5,1,0,2,3,3,4,75,1,2,1,1,0,5,0,0,https://fbref.com/en/players/a9aff11a/Mario-Martin
2024,Real Madrid,La Liga,Ferland Mendy,FRA,DF,28,1995,19.1,15,10,12,2,1,11,14,78.6,3,12,2,10,13,28,26,1,https://fbref.com/en/players/3cefcaef/Ferland-Mendy
2024,Real Madrid,La Liga,Éder Militão,BRA,DF,25,1998,5.5,7,3,4,3,0,6,9,66.7,3,4,3,1,4,11,19,1,https://fbref.com/en/players/2784f898/Eder-Militao
2024,Real Madrid,La Liga,Luka Modrić,CRO,MF,37,1985,18.8,22,15,10,6,6,9,25,36,16,13,4,9,21,43,9,0,https://fbref.com/en/players/6025fab1/Luka-Modric
2024,Real Madrid,La Liga,Nacho,ESP,DF,33,1990,19.4,18,10,9,7,2,6,13,46.2,7,23,13,10,18,36,56,0,https://fbref.com/en/players/2946f9a1/Nacho
2024,Real Madrid,La Liga,Nicolás Paz,ARG,"MF,FW",18,2004,0.3,0,0,0,0,0,0,0,NA,0,2,0,2,1,1,0,0,https://fbref.com/en/players/01bb93d5/Nicolas-Paz
2024,Real Madrid,La Liga,Álvaro Rodríguez,URU,FW,19,2004,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,https://fbref.com/en/players/49a6ecbb/Alvaro-Rodriguez
2024,Real Madrid,La Liga,Rodrygo,BRA,FW,22,2001,26.4,16,15,2,9,5,5,19,26.3,14,14,0,14,8,24,6,0,https://fbref.com/en/players/8f5e92a6/Rodrygo
2024,Real Madrid,La Liga,Antonio Rüdiger,GER,DF,30,1993,30.1,26,15,18,4,4,16,20,80,4,27,20,7,11,37,89,0,https://fbref.com/en/players/18b896d6/Antonio-Rudiger
2024,Real Madrid,La Liga,Aurélien Tchouaméni,FRA,"MF,DF",23,2000,22.1,38,23,19,17,2,9,18,50,9,21,13,8,28,66,52,1,https://fbref.com/en/players/4f255115/Aurelien-Tchouameni
2024,Real Madrid,La Liga,Federico Valverde,URU,MF,25,1998,32.3,47,34,22,13,12,24,42,57.1,18,39,2,37,43,90,40,0,https://fbref.com/en/players/0959c2a2/Federico-Valverde
2024,Real Madrid,La Liga,Lucas Vázquez,ESP,DF,32,1991,15.8,37,25,22,14,1,18,25,72,7,27,5,22,12,49,36,0,https://fbref.com/en/players/fd51b456/Lucas-Vazquez
2024,Real Sociedad,La Liga,Mohamed Ali Cho,FRA,"FW,MF",19,2004,2.8,4,3,3,1,0,2,7,28.6,5,6,0,6,1,5,1,0,https://fbref.com/en/players/f8405304/Mohamed-Ali-Cho
2024,Real Sociedad,La Liga,Jon Aramburu,VEN,DF,21,2002,6,24,15,12,10,2,15,25,60,10,8,3,5,7,31,17,0,https://fbref.com/en/players/dc7a172e/Jon-Aramburu
2024,Real Sociedad,La Liga,Ander Barrenetxea,ESP,"FW,MF",21,2001,15.9,32,21,7,16,9,10,26,38.5,16,18,1,17,6,38,5,0,https://fbref.com/en/players/200e89e1/Ander-Barrenetxea
2024,Real Sociedad,La Liga,Sheraldo Becker,SUR,"FW,MF",28,1995,8.6,2,2,0,2,0,0,1,0,1,3,0,3,1,3,0,0,https://fbref.com/en/players/8eb55dbb/Sheraldo-Becker
2024,Real Sociedad,La Liga,Alberto Dadie,ESP,MF,21,2002,0.3,2,1,2,0,0,0,0,NA,0,1,0,1,0,2,0,0,https://fbref.com/en/players/cc851506/Alberto-Dadie
2024,Real Sociedad,La Liga,Aritz Elustondo,ESP,DF,29,1994,9,11,7,5,4,2,6,14,42.9,8,12,10,2,7,18,26,0,https://fbref.com/en/players/f7dc2ae5/Aritz-Elustondo
2024,Real Sociedad,La Liga,Carlos Fernández,ESP,FW,27,1996,4.5,11,7,3,6,2,0,2,0,2,4,0,4,0,11,5,0,https://fbref.com/en/players/e08647d6/Carlos-Fernandez
2024,Real Sociedad,La Liga,Javi Galán,ESP,DF,28,1994,11.9,38,22,15,19,4,15,30,50,15,24,1,23,14,52,17,1,https://fbref.com/en/players/a4b00319/Javi-Galan
2024,Real Sociedad,La Liga,Urko González,ESP,MF,22,2001,1.7,4,1,0,3,1,2,2,100,0,1,0,1,1,5,6,0,https://fbref.com/en/players/c4f5eb61/Urko-Gonzalez
2024,Real Sociedad,La Liga,Takefusa Kubo,JPN,"FW,MF",22,2001,23.9,26,17,15,6,5,9,23,39.1,14,21,2,19,11,37,8,1,https://fbref.com/en/players/16aa3654/Takefusa-Kubo
2024,Real Sociedad,La Liga,Robin Le Normand,ESP,DF,26,1996,27.4,31,22,16,15,0,17,30,56.7,13,26,15,11,28,59,96,1,https://fbref.com/en/players/9a64e67e/Robin-Le-Normand
2024,Real Sociedad,La Liga,Jon Magunacelaya,ESP,"FW,MF",23,2000,1.3,5,3,2,3,0,4,8,50,4,3,0,3,0,5,2,0,https://fbref.com/en/players/d4808594/Jon-Magunacelaya
2024,Real Sociedad,La Liga,Unai Marrero,ESP,GK,21,2001,1.6,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f0fe87dc/Unai-Marrero
2024,Real Sociedad,La Liga,Jon Martin,ESP,DF,17,2006,0.3,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,3,0,https://fbref.com/en/players/df33ecb5/Jon-Martin
2024,Real Sociedad,La Liga,Brais Méndez,ESP,"MF,FW",26,1997,26.8,42,28,13,20,9,15,43,34.9,28,23,4,19,12,54,21,0,https://fbref.com/en/players/c9e39d91/Brais-Mendez
2024,Real Sociedad,La Liga,Mikel Merino,ESP,MF,27,1996,27.6,77,43,25,34,18,22,48,45.8,26,36,11,25,16,93,55,3,https://fbref.com/en/players/d080ed5e/Mikel-Merino
2024,Real Sociedad,La Liga,Aihen Muñoz,ESP,DF,25,1997,12.5,36,21,20,10,6,24,35,68.6,11,16,8,8,9,45,33,0,https://fbref.com/en/players/228b0d9d/Aihen-Munoz
2024,Real Sociedad,La Liga,Álvaro Odriozola,ESP,DF,27,1995,4.4,9,7,7,1,1,5,5,100,0,2,1,1,8,17,7,0,https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola
2024,Real Sociedad,La Liga,Olasagasti,ESP,MF,22,2000,4,16,13,4,7,5,5,8,62.5,3,2,0,2,3,19,5,1,https://fbref.com/en/players/3d99999d/Olasagasti
2024,Real Sociedad,La Liga,Mikel Oyarzabal,ESP,"FW,MF",26,1997,24,23,18,7,11,5,7,21,33.3,14,25,4,21,4,27,12,0,https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal
2024,Real Sociedad,La Liga,Jon Pacheco,ESP,DF,22,2001,17,25,15,21,4,0,14,22,63.6,8,17,6,11,10,35,53,1,https://fbref.com/en/players/44150beb/Jon-Pacheco
2024,Real Sociedad,La Liga,Álex Remiro,ESP,GK,28,1995,36.4,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,24,2,https://fbref.com/en/players/374ee424/Alex-Remiro
2024,Real Sociedad,La Liga,Umar Sadiq,NGA,FW,26,1997,12,15,10,2,8,5,4,8,50,4,9,0,9,0,15,10,0,https://fbref.com/en/players/686cbe7d/Umar-Sadiq
2024,Real Sociedad,La Liga,André Silva,POR,FW,27,1995,8.1,2,2,0,0,2,0,4,0,4,3,0,3,1,3,3,0,https://fbref.com/en/players/3effaa34/Andre-Silva
2024,Real Sociedad,La Liga,Alex Sola,ESP,"DF,MF",24,1999,0.3,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,2,0,https://fbref.com/en/players/5fa714d5/Alex-Sola
2024,Real Sociedad,La Liga,Kieran Tierney,SCO,DF,26,1997,13.8,37,24,16,18,3,18,27,66.7,9,22,8,14,10,47,45,0,https://fbref.com/en/players/fce2302c/Kieran-Tierney
2024,Real Sociedad,La Liga,Hamari Traoré,MLI,DF,31,1992,25.5,44,19,24,17,3,25,43,58.1,18,27,8,19,24,68,59,2,https://fbref.com/en/players/a4b1028a/Hamari-Traore
2024,Real Sociedad,La Liga,Beñat Turrientes,ESP,MF,21,2002,18.7,31,17,6,20,5,13,30,43.3,17,19,8,11,6,37,17,0,https://fbref.com/en/players/068f4dec/Benat-Turrientes
2024,Real Sociedad,La Liga,Arsen Zakharyan,RUS,"MF,FW",20,2003,13.6,22,15,8,11,3,9,22,40.9,13,16,0,16,4,26,10,0,https://fbref.com/en/players/7f14ec2a/Arsen-Zakharyan
2024,Real Sociedad,La Liga,Igor Zubeldia,ESP,DF,26,1997,28,32,25,20,10,2,19,26,73.1,7,28,19,9,32,64,97,3,https://fbref.com/en/players/5c7845f6/Igor-Zubeldia
2024,Real Sociedad,La Liga,Martín Zubimendi,ESP,MF,24,1999,29.5,49,27,18,29,2,23,42,54.8,19,33,9,24,37,86,54,0,https://fbref.com/en/players/3ee0dd59/Martin-Zubimendi
2024,Sevilla,La Liga,Marcos Acuña,ARG,DF,31,1991,14.4,33,21,20,12,1,9,14,64.3,5,12,2,10,4,37,25,0,https://fbref.com/en/players/81442ecb/Marcos-Acuna
2024,Sevilla,La Liga,Lucien Agoume,FRA,MF,21,2002,8.6,23,18,7,14,2,9,12,75,3,6,1,5,7,30,8,0,https://fbref.com/en/players/8bc8829a/Lucien-Agoume
2024,Sevilla,La Liga,Loïc Bade,FRA,DF,23,2000,25.3,65,41,53,12,0,30,49,61.2,19,23,15,8,38,103,116,2,https://fbref.com/en/players/114bbdee/Loic-Bade
2024,Sevilla,La Liga,Yassine Bounou,MAR,GK,32,1991,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f6798fc3/Yassine-Bounou
2024,Sevilla,La Liga,Manu Bueno,ESP,MF,19,2004,1.3,4,2,4,0,0,3,3,100,0,3,0,3,0,4,1,0,https://fbref.com/en/players/c5642098/Manu-Bueno
2024,Sevilla,La Liga,Jesús Corona,MEX,"MF,DF",30,1993,0.2,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,0,0,https://fbref.com/en/players/fb938d24/Jesus-Corona
2024,Sevilla,La Liga,Marko Dmitrović,SRB,GK,31,1992,13,1,1,1,0,0,1,2,50,1,0,0,0,1,2,5,0,https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic
2024,Sevilla,La Liga,Youssef En-Nesyri,MAR,FW,26,1997,28.6,10,7,3,4,3,0,10,0,10,9,1,8,7,17,29,1,https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri
2024,Sevilla,La Liga,Fernando,BRA,MF,36,1987,5.1,9,8,2,4,3,5,9,55.6,4,2,0,2,7,16,9,0,https://fbref.com/en/players/41f32541/Fernando
2024,Sevilla,La Liga,Federico Gattoni,ARG,"DF,FW",24,1999,0.1,1,0,1,0,0,1,1,100,0,0,0,0,0,1,1,0,https://fbref.com/en/players/86087757/Federico-Gattoni
2024,Sevilla,La Liga,Nemanja Gudelj,SRB,"DF,MF",31,1991,19.4,31,24,18,10,3,17,31,54.8,14,17,9,8,27,58,56,0,https://fbref.com/en/players/0076ab7f/Nemanja-Gudelj
2024,Sevilla,La Liga,Diego Iturralde,ESP,DF,20,2003,0.4,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,2,0,https://fbref.com/en/players/9d33c71a/Diego-Iturralde
2024,Sevilla,La Liga,Adnan Januzaj,BEL,"FW,MF",28,1995,2.1,3,3,2,0,1,0,1,0,1,2,0,2,1,4,0,0,https://fbref.com/en/players/4737cebe/Adnan-Januzaj
2024,Sevilla,La Liga,Joan Jordán,ESP,MF,29,1994,4.2,8,7,3,3,2,7,15,46.7,8,4,2,2,4,12,2,0,https://fbref.com/en/players/2a0c8ba4/Joan-Jordan
2024,Sevilla,La Liga,Érik Lamela,ARG,"FW,MF",31,1992,5.1,21,14,4,10,7,10,15,66.7,5,12,0,12,1,22,5,0,https://fbref.com/en/players/abe66106/Erik-Lamela
2024,Sevilla,La Liga,Dodi Lukebakio,BEL,"FW,MF",25,1997,12.5,5,2,2,2,1,1,6,16.7,5,9,2,7,2,7,5,0,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio
2024,Sevilla,La Liga,Marcão,BRA,DF,27,1996,3.9,9,6,5,4,0,6,10,60,4,8,6,2,4,13,11,1,https://fbref.com/en/players/133faa84/Marcao
2024,Sevilla,La Liga,Mariano,DOM,"FW,MF",29,1993,2.7,1,1,0,1,0,0,1,0,1,1,0,1,0,1,2,0,https://fbref.com/en/players/5c4dc0ff/Mariano
2024,Sevilla,La Liga,Hannibal Mejbri,TUN,MF,20,2003,1.2,3,3,1,2,0,0,1,0,1,1,0,1,0,3,0,0,https://fbref.com/en/players/ca22ccb0/Hannibal-Mejbri
2024,Sevilla,La Liga,Rafa Mir,ESP,"FW,MF",26,1997,4.3,2,2,1,1,0,1,2,50,1,2,0,2,1,3,1,0,https://fbref.com/en/players/bbf5c11b/Rafa-Mir
2024,Sevilla,La Liga,Jesús Navas,ESP,DF,37,1985,22.3,37,27,21,14,2,22,40,55,18,15,7,8,22,59,48,0,https://fbref.com/en/players/3f10bd22/Jesus-Navas
2024,Sevilla,La Liga,Tanguy Nianzou,FRA,DF,21,2002,3.5,12,8,9,2,1,8,11,72.7,3,2,0,2,3,15,9,1,https://fbref.com/en/players/5853ac44/Tanguy-Nianzou
2024,Sevilla,La Liga,Ørjan Nyland,NOR,GK,32,1990,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,1,https://fbref.com/en/players/bdedffac/Orjan-Nyland
2024,Sevilla,La Liga,Lucas Ocampos,ARG,"FW,MF",29,1994,31.9,66,47,22,27,17,29,58,50,29,34,1,33,21,87,29,0,https://fbref.com/en/players/a08b974a/Lucas-Ocampos
2024,Sevilla,La Liga,Adrià Pedrosa,ESP,DF,25,1998,19.5,46,26,28,14,4,23,34,67.6,11,26,6,20,15,61,54,0,https://fbref.com/en/players/112521d1/Adria-Pedrosa
2024,Sevilla,La Liga,Ivan Rakitić,CRO,MF,35,1988,15.8,30,16,9,12,9,11,19,57.9,8,16,5,11,14,44,12,0,https://fbref.com/en/players/89f951b5/Ivan-Rakitic
2024,Sevilla,La Liga,Sergio Ramos,ESP,DF,37,1986,28,45,30,32,11,2,27,40,67.5,13,35,30,5,41,86,156,0,https://fbref.com/en/players/08511d65/Sergio-Ramos
2024,Sevilla,La Liga,Isaac Romero,ESP,FW,23,2000,11.5,6,3,2,2,2,5,9,55.6,4,12,0,12,0,6,11,0,https://fbref.com/en/players/be719093/Isaac-Romero
2024,Sevilla,La Liga,Kike Salas,ESP,DF,21,2002,17.8,41,23,26,12,3,22,36,61.1,14,25,14,11,26,67,91,1,https://fbref.com/en/players/0a69de7b/Kike-Salas
2024,Sevilla,La Liga,Juanlu Sánchez,ESP,DF,19,2003,13.1,56,35,34,18,4,34,58,58.6,24,24,7,17,12,68,36,0,https://fbref.com/en/players/cc6de655/Juanlu-Sanchez
2024,Sevilla,La Liga,Boubakary Soumaré,FRA,MF,24,1999,25.4,39,28,24,14,1,14,26,53.8,12,25,7,18,26,65,20,1,https://fbref.com/en/players/ae59b359/Boubakary-Soumare
2024,Sevilla,La Liga,Djibril Sow,SUI,MF,26,1997,16.2,28,21,15,8,5,9,25,36,16,20,3,17,17,45,8,1,https://fbref.com/en/players/4c6facae/Djibril-Sow
2024,Sevilla,La Liga,Suso,ESP,"MF,FW",29,1993,16.9,24,17,14,8,2,8,28,28.6,20,9,0,9,5,29,4,0,https://fbref.com/en/players/4e219ad2/Suso
2024,Sevilla,La Liga,Óliver Torres,ESP,MF,28,1994,18,37,22,17,15,5,22,57,38.6,35,40,4,36,6,43,6,0,https://fbref.com/en/players/58a9a4d9/Oliver-Torres
2024,Sevilla,La Liga,Alejo Véliz,ARG,FW,19,2003,0.4,1,0,0,1,0,1,2,50,1,0,0,0,0,1,1,0,https://fbref.com/en/players/3f7bafbe/Alejo-Veliz
2024,Valencia,La Liga,Domingos André Ribeiro Almeida,POR,"FW,MF",23,2000,10.7,25,15,9,12,4,9,19,47.4,10,13,1,12,6,31,5,0,https://fbref.com/en/players/e6697917/Domingos-Andre-Ribeiro-Almeida
2024,Valencia,La Liga,Selim Amallah,MAR,"FW,MF",26,1996,6.7,17,12,7,7,3,3,9,33.3,6,13,0,13,11,28,6,0,https://fbref.com/en/players/00eba9c9/Selim-Amallah
2024,Valencia,La Liga,Sergi Canós,ESP,"MF,FW",26,1997,13.7,23,13,7,11,5,10,24,41.7,14,14,2,12,11,34,9,0,https://fbref.com/en/players/1137759d/Sergi-Canos
2024,Valencia,La Liga,Thierry Correia,POR,DF,24,1999,23.9,63,35,39,20,4,28,49,57.1,21,39,16,23,33,96,61,0,https://fbref.com/en/players/c78b352d/Thierry-Correia
2024,Valencia,La Liga,Cristian,ESP,GK,25,1998,0.6,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/9ad74b4d/Cristian
2024,Valencia,La Liga,Mouctar Diakhaby,GUI,"DF,MF",26,1996,11.9,18,11,9,9,0,11,13,84.6,2,17,7,10,11,29,62,0,https://fbref.com/en/players/d2110326/Mouctar-Diakhaby
2024,Valencia,La Liga,Jaume Doménech,ESP,GK,32,1990,0.9,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c9cb972b/Jaume-Domenech
2024,Valencia,La Liga,Mario Dominguez,ESP,FW,19,2004,0.3,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d709cd5c/Mario-Dominguez
2024,Valencia,La Liga,Hugo Duro,ESP,FW,23,1999,33.1,16,8,5,8,3,9,29,31,20,24,5,19,5,21,27,0,https://fbref.com/en/players/37e103f8/Hugo-Duro
2024,Valencia,La Liga,Peter Federico,DOM,"MF,FW",21,2002,7.2,5,3,3,1,1,1,10,10,9,11,0,11,7,12,10,0,https://fbref.com/en/players/1ccd3dae/Peter-Federico
2024,Valencia,La Liga,Dimitri Foulquier,FRA,"DF,MF",30,1993,20.5,39,22,22,13,4,18,26,69.2,8,10,1,9,16,55,49,1,https://fbref.com/en/players/45e17712/Dimitri-Foulquier
2024,Valencia,La Liga,Yarek Gasiorowski,ESP,DF,18,2005,8.2,22,12,14,5,3,13,19,68.4,6,15,8,7,15,37,50,1,https://fbref.com/en/players/20a65cdf/Yarek-Gasiorowski
2024,Valencia,La Liga,Hugo González,ESP,"MF,FW",20,2003,1,2,1,0,2,0,0,0,NA,0,0,0,0,0,2,0,0,https://fbref.com/en/players/2cfb6e88/Hugo-Gonzalez
2024,Valencia,La Liga,Pablo Gozalbez,ESP,"MF,FW",22,2001,1.1,1,0,0,0,1,1,6,16.7,5,0,0,0,1,2,2,0,https://fbref.com/en/players/f33b6ee6/Pablo-Gozalbez
2024,Valencia,La Liga,Javier Guerra,ESP,MF,20,2003,27.8,54,24,25,22,7,22,58,37.9,36,27,7,20,18,72,44,0,https://fbref.com/en/players/3828f130/Javier-Guerra
2024,Valencia,La Liga,Hugo Guillamón,ESP,MF,23,2000,14.6,24,15,7,14,3,11,17,64.7,6,8,3,5,12,36,25,2,https://fbref.com/en/players/f7c12fbf/Hugo-Guillamon
2024,Valencia,La Liga,Ruben Lendinez,ESP,DF,20,2003,0.1,2,2,0,2,0,1,1,100,0,0,0,0,0,2,1,0,https://fbref.com/en/players/755da865/Ruben-Lendinez
2024,Valencia,La Liga,Diego López,ESP,"MF,FW",21,2002,29.5,37,25,14,16,7,13,56,23.2,43,23,1,22,20,57,12,0,https://fbref.com/en/players/c487901c/Diego-Lopez
2024,Valencia,La Liga,José Luis Gayà,ESP,DF,28,1995,19.9,71,36,44,23,4,43,67,64.2,24,18,3,15,11,82,42,0,https://fbref.com/en/players/b05e2dbd/Jose-Luis-Gaya
2024,Valencia,La Liga,Giorgi Mamardashvili,GEO,GK,22,2000,36.5,4,3,4,0,0,4,4,100,0,1,0,1,2,6,22,2,https://fbref.com/en/players/d4b73232/Giorgi-Mamardashvili
2024,Valencia,La Liga,Alberto Marí,ESP,FW,22,2001,3.1,4,2,0,1,3,1,1,100,0,3,0,3,0,4,5,0,https://fbref.com/en/players/44330c36/Alberto-Mari
2024,Valencia,La Liga,Cristhian Mosquera,ESP,DF,19,2004,34.2,57,34,36,18,3,25,39,64.1,14,42,23,19,36,93,137,2,https://fbref.com/en/players/dc1ce4f5/Cristhian-Mosquera
2024,Valencia,La Liga,Cenk Özkacar,TUR,DF,22,2000,17.8,26,15,22,4,0,15,23,65.2,8,18,7,11,18,44,84,1,https://fbref.com/en/players/9a93efc9/Cenk-Ozkacar
2024,Valencia,La Liga,Gabriel Paulista,BRA,DF,32,1990,15.5,10,7,8,2,0,6,11,54.5,5,15,7,8,24,34,78,0,https://fbref.com/en/players/b7ca5c51/Gabriel-Paulista
2024,Valencia,La Liga,Francisco Perez,ESP,"MF,FW",20,2002,22.8,30,17,10,14,6,15,44,34.1,29,19,0,19,14,44,5,0,https://fbref.com/en/players/3d79a68c/Francisco-Perez
2024,Valencia,La Liga,César Tárrega,ESP,DF,21,2002,0.1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,0,https://fbref.com/en/players/59c29820/Cesar-Tarrega
2024,Valencia,La Liga,José Luis García Vayá,ESP,MF,24,1998,36.7,78,53,36,36,6,37,71,52.1,34,41,10,31,49,127,71,0,https://fbref.com/en/players/27dc1378/Jose-Luis-Garcia-Vaya
2024,Valencia,La Liga,Jesus Vazquez,ESP,"DF,MF",20,2003,8,24,12,13,8,3,10,16,62.5,6,17,4,13,3,27,24,0,https://fbref.com/en/players/106c142c/Jesus-Vazquez
2024,Valencia,La Liga,Roman Yaremchuk,UKR,FW,27,1995,10.3,5,2,1,2,2,3,6,50,3,4,0,4,1,6,9,0,https://fbref.com/en/players/cb641b9d/Roman-Yaremchuk
2024,Villarreal,La Liga,Ilias Akhomach,MAR,"MF,FW",19,2004,16.8,36,21,11,16,9,10,20,50,10,10,2,8,13,49,13,0,https://fbref.com/en/players/b8bd60fe/Ilias-Akhomach
2024,Villarreal,La Liga,Raúl Albiol,ESP,DF,37,1985,22.6,25,14,15,9,1,18,27,66.7,9,31,24,7,16,41,102,0,https://fbref.com/en/players/4bd414c1/Raul-Albiol
2024,Villarreal,La Liga,Adrià Altimira,ESP,"DF,MF",22,2001,8.6,16,7,9,6,1,9,24,37.5,15,18,5,13,5,21,18,0,https://fbref.com/en/players/757a3431/Adria-Altimira
